"ep","cases_with_ep","support"
"10851(A)VC TAKE VEH W/O OWNER -> 475(A)PC POSS FORGED CHK/NOTE",19,0.0313531353135314
"10851(A)VC TAKE VEH W/O OWNER -> 537(A)(1) DEFRAUD INKEEP/-$400",19,0.0313531353135314
"11357(B)HS POSS -28.5GR MARIJ -> 11364 HS POSS DRUG PARAPH",19,0.0313531353135314
"11357(B)HS POSS -28.5GR MARIJ -> TRAFFIC-ACCIDENT-NON INJURY",19,0.0313531353135314
"11364 HS POSS DRUG PARAPH -> LOST PROPERTY - I RPT",19,0.0313531353135314
"11377(A)HS POSS AMPHETAMINES -> 23152(A) VC DUI-ALCOHOL/DRUGS",19,0.0313531353135314
"11377(A)HS POSS AMPHETAMINES -> 484 PC   PETTY THEFT/INSIDE",19,0.0313531353135314
"20001(A) VC HIT/RUN INJ/DEATH -> 594(B)(2)(A) VANDALISM/ -$400",19,0.0313531353135314
"20001(A) VC HIT/RUN INJ/DEATH -> MISSING PERSON",19,0.0313531353135314
"20002(A) HIT/RUN -> 243(E)1 BATTERY NONCOHAB SPOUS",19,0.0313531353135314
"20002(A) HIT/RUN -> MISCELLANEOUS I RPT (ZMISC)",19,0.0313531353135314
"211 PC  ROBBERY UNSPECIFIED -> 484G(B) PC ACCESS CARD FRAUD",19,0.0313531353135314
"211 PC ROBBERY- BUSINESS -> 594(B)(2)(A) VANDALISM/ -$400",19,0.0313531353135314
"211 PC ROBBERY- BUSINESS -> TOWED/STORED VEHICLE",19,0.0313531353135314
"23152(A) VC DUI-ALCOHOL/DRUGS -> LOST PROPERTY - I RPT",19,0.0313531353135314
"242 PC  BATTERY CIVILIAN -> 243(E)1 BATTERY NONCOHAB SPOUS",19,0.0313531353135314
"242 PC  BATTERY CIVILIAN -> 484G(B) PC ACCESS CARD FRAUD",19,0.0313531353135314
"242 PC  BATTERY CIVILIAN -> 666 PC PETTY THEFT W/PRI CONV",19,0.0313531353135314
"243(D) PC BATT/CIVILIAN W/INJ -> 459 PC  BURGLARY VEHICLE",19,0.0313531353135314
"243(E)1 BATTERY NONCOHAB SPOUS -> 211 PC ROBBERY- BUSINESS",19,0.0313531353135314
"459 PC  BURGLARY BUSINESS -> 3056 PAROLE VIO - I RPT",19,0.0313531353135314
"459 PC  BURGLARY RESIDENCE -> 11351.5 HS POSS SALE RCK COCAI",19,0.0313531353135314
"459 PC  BURGLARY RESIDENCE -> 647(B) PC   PROSTITUTION",19,0.0313531353135314
"459 PC  BURGLARY RESIDENCE -> JUVENILE PROBLEMS - I RPT",19,0.0313531353135314
"459 PC  BURGLARY VEHICLE -> PETTY THEFT - I RPT",19,0.0313531353135314
"484 PC   PETTY THEFT/INSIDE -> 11357(B)HS POSS -28.5GR MARIJ",19,0.0313531353135314
"484 PC   PETTY THEFT/INSIDE -> 647(F) PC DIP - DISORDERLY",19,0.0313531353135314
"484 PC  PETTY THEFT/ OUTSIDE -> 20002(A) HIT/RUN",19,0.0313531353135314
"484 PC  PETTY THEFT/ OUTSIDE -> FOUND PROPERTY - I RPT",19,0.0313531353135314
"484 PETTY THEFT-SHOPLIFT -> TRAFFIC-ACCIDENT-NON INJURY",19,0.0313531353135314
"484 PETTY THEFT/LICENSE PLATE -> 487(A) GRAND THEFT-INSIDE",19,0.0313531353135314
"484 PETTY THEFT/LICENSE PLATE -> 647(F) PC DIP - DISORDERLY",19,0.0313531353135314
"484 PETTY THEFT/LICENSE PLATE -> SUSP PERS-NO CRIME - I RPT",19,0.0313531353135314
"484 PETTY THEFT/LICENSE PLATE -> THREATS - I RPT",19,0.0313531353135314
"484G(B) PC ACCESS CARD FRAUD -> MISCELLANEOUS I RPT (ZMISC)",19,0.0313531353135314
"484J PC PUBLISH CARD INFO -> 459 PC  BURGLARY RESIDENCE",19,0.0313531353135314
"487(A) PC GRAND THEFT -> 11357(B)HS POSS -28.5GR MARIJ",19,0.0313531353135314
"496(A) RECEIVE STOLEN PROPERTY -> 459 PC  BURGLARY VEHICLE",19,0.0313531353135314
"5150 WI DANGER SELF/OTHERS -> 484G(B) PC ACCESS CARD FRAUD",19,0.0313531353135314
"530.5 PC USE PERSONAL ID INFO -> 594(B)(1)PC  VANDALISM +$400",19,0.0313531353135314
"594(B)(2)(A) VANDALISM/ -$400 -> 273.6(A) PC VIO DV COURT ORDER",19,0.0313531353135314
"594(B)(2)(A) VANDALISM/ -$400 -> 487(D)GRAND THEFT FIREARM/ANIM",19,0.0313531353135314
"594(B)(2)(A) VANDALISM/ -$400 -> 594(B)(2)(A)VANDALISM GRAF-400",19,0.0313531353135314
"BATTERY - I RPT -> TOWED/STORED VEH-14602.6",19,0.0313531353135314
"CASUALTY REPORT -> 211 PC ROBBERY- BUSINESS",19,0.0313531353135314
"CASUALTY REPORT -> BATTERY - I RPT",19,0.0313531353135314
"FOUND PROPERTY - I RPT -> 20002(A) HIT/RUN",19,0.0313531353135314
"GANG ACTIVITY - I RPT -> 594(B)(2)(A) VANDALISM/ -$400",19,0.0313531353135314
"LOST PROPERTY - I RPT -> 487(A) PC GRAND THEFT",19,0.0313531353135314
"LOST PROPERTY - I RPT -> TRAFFIC-ACCIDENT INJURY",19,0.0313531353135314
"MISCELLANEOUS I RPT (ZMISC) -> LOST PROPERTY - I RPT",19,0.0313531353135314
"MISSING PERSON -> 23222(B)POSSESS MARIJ IN VEH",19,0.0313531353135314
"NARCOTICS SUSP/EVID/ACT- I RPT -> 242 PC  BATTERY CIVILIAN",19,0.0313531353135314
"NARCOTICS SUSP/EVID/ACT- I RPT -> MISSING PERSON",19,0.0313531353135314
"SUSP PERS-NO CRIME - I RPT -> 5150 WI DANGER SELF/OTHERS",19,0.0313531353135314
"SUSP PERS-NO CRIME - I RPT -> FOUND PROPERTY - I RPT",19,0.0313531353135314
"THREATS - I RPT -> 245(A)(1)AWDW/NO FIREARM/CIVIL",19,0.0313531353135314
"TOWED/STORED VEH-14602.6 -> 246 PC SHOOT OCCUP DWELL/VEH",19,0.0313531353135314
"TOWED/STORED VEH-14602.6 -> HIT AND RUN /SUSPECTS- I RPT",19,0.0313531353135314
"TOWED/STORED VEH-14602.6 -> POSS STOLEN VEHICLE- I RPT",19,0.0313531353135314
"TOWED/STORED VEH-14602.6 -> ROBBERY - I RPT",19,0.0313531353135314
"TOWED/STORED VEHICLE -> 1203.2 PC VIOLATION OF PROBATI",19,0.0313531353135314
"TOWED/STORED VEHICLE -> 23103(A) RECKLESS ON HIGHWAY",19,0.0313531353135314
"TOWED/STORED VEHICLE -> 653.22(A) LOITER PROSTITUTION",19,0.0313531353135314
"TOWED/STORED VEHICLE -> 653M(A) PC OBSCENE/THREAT CALL",19,0.0313531353135314
"TOWED/STORED VEHICLE -> 653M(B) PC ANNOY/RPT CALL HOME",19,0.0313531353135314
"TRAFFIC-ACCIDENT-NON INJURY -> 647(F) PC DIP - DISORDERLY",19,0.0313531353135314
"TRAFFIC-ACCIDENT-NON INJURY -> WARRANT SERVED - I RPT",19,0.0313531353135314
"10851 VC AUTO THEFT LOCATE -> 211 PC ROBBERY-PURSE SNATCH",18,0.0297029702970297
"10851 VC AUTO THEFT LOCATE -> 243(D) PC BATT/CIVILIAN W/INJ",18,0.0297029702970297
"10851 VC AUTO THEFT LOCATE -> SAFEKEEPING - I RPT",18,0.0297029702970297
"10851(A)VC TAKE VEH W/O OWNER -> 148.9 PC FALSE ID TO OFFICER",18,0.0297029702970297
"10851(A)VC TAKE VEH W/O OWNER -> 484 PC   THEFT-LIC PLATE TABS",18,0.0297029702970297
"10851(A)VC TAKE VEH W/O OWNER -> GRAFFITI PROBLEMS- I RPT",18,0.0297029702970297
"10851(A)VC TAKE VEH W/O OWNER -> PROB VIOLA/FEL-MISD - I RPT",18,0.0297029702970297
"11350(A)HS POSS CNTRL SUBST -> 11364 HS POSS DRUG PARAPH",18,0.0297029702970297
"11350(A)HS POSS CNTRL SUBST -> TRAFFIC-ACCIDENT-NON INJURY",18,0.0297029702970297
"11357(B)HS POSS -28.5GR MARIJ -> 242 PC  BATTERY CIVILIAN",18,0.0297029702970297
"11357(B)HS POSS -28.5GR MARIJ -> 484 PC   PETTY THEFT/INSIDE",18,0.0297029702970297
"11357(B)HS POSS -28.5GR MARIJ -> 594(B)(1)PC  VANDALISM +$400",18,0.0297029702970297
"11364 HS POSS DRUG PARAPH -> 530.5 PC USE PERSONAL ID INFO",18,0.0297029702970297
"11377(A)HS POSS AMPHETAMINES -> 484 PETTY THEFT/LICENSE PLATE",18,0.0297029702970297
"11377(A)HS POSS AMPHETAMINES -> TRAFFIC-ACCIDENT-NON INJURY",18,0.0297029702970297
"20001(A) VC HIT/RUN INJ/DEATH -> 459 PC  BURGLARY RESIDENCE",18,0.0297029702970297
"20001(A) VC HIT/RUN INJ/DEATH -> TOWED/STORED VEH-14602.6",18,0.0297029702970297
"211 PC  ROBBERY UNSPECIFIED -> 484 PC  PETTY THEFT/ OUTSIDE",18,0.0297029702970297
"211 PC  ROBBERY UNSPECIFIED -> 487(A) GRAND THEFT-INSIDE",18,0.0297029702970297
"23152(A) VC DUI-ALCOHOL/DRUGS -> 243(E)1 BATTERY NONCOHAB SPOUS",18,0.0297029702970297
"23152(A) VC DUI-ALCOHOL/DRUGS -> 245(A)(1)AWDW/NO FIREARM/CIVIL",18,0.0297029702970297
"23152(A) VC DUI-ALCOHOL/DRUGS -> 530.5 PC USE PERSONAL ID INFO",18,0.0297029702970297
"23152(A) VC DUI-ALCOHOL/DRUGS -> FOUND PROPERTY - I RPT",18,0.0297029702970297
"242 PC  BATTERY CIVILIAN -> 484 PC  PETTY THEFT/ OUTSIDE",18,0.0297029702970297
"243(E)1 BATTERY NONCOHAB SPOUS -> 11357(B)HS POSS -28.5GR MARIJ",18,0.0297029702970297
"243(E)1 BATTERY NONCOHAB SPOUS -> 245(A)(1)AWDW/NO FIREARM/CIVIL",18,0.0297029702970297
"245(A)(1)AWDW/NO FIREARM/CIVIL -> 11350(A)HS POSS CNTRL SUBST",18,0.0297029702970297
"245(A)(1)AWDW/NO FIREARM/CIVIL -> 11377(A)HS POSS AMPHETAMINES",18,0.0297029702970297
"245(A)(2) AWDW/FIREARM/CIVILIA -> 459 PC  BURGLARY VEHICLE",18,0.0297029702970297
"273.6(A) PC VIO DV COURT ORDER -> 10851(A)VC TAKE VEH W/O OWNER",18,0.0297029702970297
"459 PC  BURGLARY BUSINESS -> 487(A) GRAND THEFT-INSIDE",18,0.0297029702970297
"459 PC  BURGLARY BUSINESS -> 666 PC PETTY THEFT W/PRI CONV",18,0.0297029702970297
"459 PC  BURGLARY RESIDENCE -> 245(A)(2) AWDW/FIREARM/CIVILIA",18,0.0297029702970297
"459 PC  BURGLARY RESIDENCE -> 451(D) PC  ARSON OF PROPERTY",18,0.0297029702970297
"459 PC  BURGLARY RESIDENCE -> 653M(B) PC ANNOY/RPT CALL HOME",18,0.0297029702970297
"459 PC  BURGLARY RESIDENCE -> ELDER ABUSE/PHYS/MENTAL-I RPT",18,0.0297029702970297
"459 PC  BURGLARY RESIDENCE -> FAMILY DISTURBANCE - I RPT",18,0.0297029702970297
"459 PC  BURGLARY VEHICLE -> 12020(A)(4) PC DIRK/DAGGER",18,0.0297029702970297
"459 PC  BURGLARY VEHICLE -> ABC LICENSE VIO/INFO - I RPT",18,0.0297029702970297
"484 PC   PETTY THEFT/INSIDE -> 11350(A)HS POSS CNTRL SUBST",18,0.0297029702970297
"484 PC   PETTY THEFT/INSIDE -> 243(E)1 BATTERY NONCOHAB SPOUS",18,0.0297029702970297
"484 PC   PETTY THEFT/INSIDE -> 530.5 PC USE PERSONAL ID INFO",18,0.0297029702970297
"484 PC   PETTY THEFT/INSIDE -> GANG ACTIVITY - I RPT",18,0.0297029702970297
"484 PC   PETTY THEFT/INSIDE -> THREATS - I RPT",18,0.0297029702970297
"484 PC  PETTY THEFT/ OUTSIDE -> 242 PC  BATTERY CIVILIAN",18,0.0297029702970297
"484 PC  PETTY THEFT/ OUTSIDE -> 484 PETTY THEFT/LICENSE PLATE",18,0.0297029702970297
"484 PC PETTY THEFT -> LOST PROPERTY - I RPT",18,0.0297029702970297
"484 PC PETTY THEFT -> MISCELLANEOUS I RPT (ZMISC)",18,0.0297029702970297
"484 PETTY THEFT-SHOPLIFT -> 10851 VC AUTO THEFT LOCATE",18,0.0297029702970297
"484 PETTY THEFT-SHOPLIFT -> FOUND PROPERTY - I RPT",18,0.0297029702970297
"484 PETTY THEFT-SHOPLIFT -> TRAFFIC-ACCIDENT INJURY",18,0.0297029702970297
"484G(B) PC ACCESS CARD FRAUD -> 484 PC PETTY THEFT",18,0.0297029702970297
"484G(B) PC ACCESS CARD FRAUD -> 594(B)(1)PC  VANDALISM +$400",18,0.0297029702970297
"487(A) GRAND THEFT-INSIDE -> 10851 VC AUTO THEFT LOCATE",18,0.0297029702970297
"487(A) PC GRAND THEFT -> LOST PROPERTY - I RPT",18,0.0297029702970297
"496(A) RECEIVE STOLEN PROPERTY -> TRAFFIC-ACCIDENT-NON INJURY",18,0.0297029702970297
"530.5 PC USE PERSONAL ID INFO -> 530.5 PC USE PERSONAL ID INFO",18,0.0297029702970297
"530.5 PC USE PERSONAL ID INFO -> MISCELLANEOUS I RPT (ZMISC)",18,0.0297029702970297
"594(B)(1)PC  VANDALISM +$400 -> 475(C) PASS FORGED NOTE",18,0.0297029702970297
"594(B)(1)PC  VANDALISM +$400 -> BATTERY - I RPT",18,0.0297029702970297
"594(B)(2)(A) VANDALISM/ -$400 -> 215(A) PC    CARJACKING",18,0.0297029702970297
"594(B)(2)(A) VANDALISM/ -$400 -> 496(A) RECEIVE STOLEN PROPERTY",18,0.0297029702970297
"594(B)(2)(A) VANDALISM/ -$400 -> ACCIDENTAL FIRES/ARSON -I RPT",18,0.0297029702970297
"647(B) PC   PROSTITUTION -> 459 PC  BURGLARY VEHICLE",18,0.0297029702970297
"CASUALTY REPORT -> 11357(B)HS POSS -28.5GR MARIJ",18,0.0297029702970297
"CASUALTY REPORT -> BURGLARY - I RPT",18,0.0297029702970297
"FOUND PROPERTY - I RPT -> NON INJ HR/MAIL OUT REPORT",18,0.0297029702970297
"GANG ACTIVITY - I RPT -> 10851 VC AUTO THEFT LOCATE",18,0.0297029702970297
"GANG ACTIVITY - I RPT -> FOUND PROPERTY - I RPT",18,0.0297029702970297
"GANG ACTIVITY - I RPT -> MISSING PERSON",18,0.0297029702970297
"HARASSMENT - I RPT -> 459 PC  BURGLARY BUSINESS",18,0.0297029702970297
"HARASSMENT - I RPT -> MISSING PERSON",18,0.0297029702970297
"LOST PROPERTY - I RPT -> 11364 HS POSS DRUG PARAPH",18,0.0297029702970297
"LOST PROPERTY - I RPT -> 484 PETTY THEFT/LICENSE PLATE",18,0.0297029702970297
"MISCELLANEOUS I RPT (ZMISC) -> 23152(A) VC DUI-ALCOHOL/DRUGS",18,0.0297029702970297
"MISCELLANEOUS I RPT (ZMISC) -> 243(E)1 BATTERY NONCOHAB SPOUS",18,0.0297029702970297
"MISCELLANEOUS I RPT (ZMISC) -> MISCELLANEOUS I RPT (ZMISC)",18,0.0297029702970297
"MISSING PERSON -> 243(D) PC BATT/CIVILIAN W/INJ",18,0.0297029702970297
"MISSING PERSON -> VANDALISM - I RPT",18,0.0297029702970297
"MISSING PERSON I RPT -> TOWED/STORED VEHICLE",18,0.0297029702970297
"NARCOTICS SUSP/EVID/ACT- I RPT -> 459 PC  BURGLARY BUSINESS",18,0.0297029702970297
"NARCOTICS SUSP/EVID/ACT- I RPT -> TRAFFIC-ACCIDENT INJURY",18,0.0297029702970297
"SUSP PERS-NO CRIME - I RPT -> 484 PETTY THEFT-SHOPLIFT",18,0.0297029702970297
"THREATS - I RPT -> 484G(B) PC ACCESS CARD FRAUD",18,0.0297029702970297
"TOWED/STORED VEH-14602.6 -> 215(A) PC    CARJACKING",18,0.0297029702970297
"TOWED/STORED VEH-14602.6 -> 245(A)(2) AWDW/FIREARM/CIVILIA",18,0.0297029702970297
"TOWED/STORED VEH-14602.6 -> 290(A)(1)(D) FAIL TO REG-5 DAY",18,0.0297029702970297
"TOWED/STORED VEH-14602.6 -> 9.04.050 A DRINKING IN PUBLIC",18,0.0297029702970297
"TOWED/STORED VEH-14602.6 -> CHILD WELFARE - I RPT",18,0.0297029702970297
"TOWED/STORED VEH-14602.6 -> ELDER ABUSE/PHYS/MENTAL-I RPT",18,0.0297029702970297
"TOWED/STORED VEHICLE -> 11352(A)HS SALE/TRANS CNTL SUB",18,0.0297029702970297
"TOWED/STORED VEHICLE -> 11532(A)HS LOITER DRG ACTIVITY",18,0.0297029702970297
"TOWED/STORED VEHICLE -> 12020(A)1) PROHIBITED FIREARM",18,0.0297029702970297
"TOWED/STORED VEHICLE -> 245(A)(2) AWDW/FIREARM/CIVILIA",18,0.0297029702970297
"TOWED/STORED VEHICLE -> FAMILY DISTURBANCE - I RPT",18,0.0297029702970297
"TRAFFIC-ACCIDENT INJURY -> 243(D) PC BATT/CIVILIAN W/INJ",18,0.0297029702970297
"TRAFFIC-ACCIDENT INJURY -> 496(A) RECEIVE STOLEN PROPERTY",18,0.0297029702970297
"TRAFFIC-ACCIDENT-NON INJURY -> 476 PC PASS FICTICIOUS CHECK",18,0.0297029702970297
"TRAFFIC-ACCIDENT-NON INJURY -> 484 PC  PETTY THEFT/ OUTSIDE",18,0.0297029702970297
"VANDALISM - I RPT -> 459 PC  BURGLARY RESIDENCE",18,0.0297029702970297
"10851 VC AUTO THEFT LOCATE -> 594(B)(2)(A)VANDALISM GRAF-400",17,0.0280528052805281
"10851(A)VC TAKE VEH W/O OWNER -> 212.5(A)ROBBERY-INHAB DWELLING",17,0.0280528052805281
"10851(A)VC TAKE VEH W/O OWNER -> 22435.2(A) BP POSS SHOP CART",17,0.0280528052805281
"10851(A)VC TAKE VEH W/O OWNER -> 487(A) PC GRAND THEFT-SHOPLIFT",17,0.0280528052805281
"10851(A)VC TAKE VEH W/O OWNER -> ABC LICENSE VIO/INFO - I RPT",17,0.0280528052805281
"11350(A)HS POSS CNTRL SUBST -> 594(B)(2)(A) VANDALISM/ -$400",17,0.0280528052805281
"11350(A)HS POSS CNTRL SUBST -> TRAFFIC-ACCIDENT INJURY",17,0.0280528052805281
"20001(A) VC HIT/RUN INJ/DEATH -> 10851 VC AUTO THEFT LOCATE",17,0.0280528052805281
"20002(A) HIT/RUN -> 530.5 PC USE PERSONAL ID INFO",17,0.0280528052805281
"20002(A) HIT/RUN -> LOST PROPERTY - I RPT",17,0.0280528052805281
"211 PC  ROBBERY UNSPECIFIED -> 211 PC ROBBERY- BUSINESS",17,0.0280528052805281
"211 PC  ROBBERY UNSPECIFIED -> 3056 PAROLE VIO - I RPT",17,0.0280528052805281
"211 PC  ROBBERY UNSPECIFIED -> LOST PROPERTY - I RPT",17,0.0280528052805281
"211 PC ROBBERY- BUSINESS -> MISSING PERSON",17,0.0280528052805281
"23152(A) VC DUI-ALCOHOL/DRUGS -> 11357(B)HS POSS -28.5GR MARIJ",17,0.0280528052805281
"23152(A) VC DUI-ALCOHOL/DRUGS -> MISCELLANEOUS I RPT (ZMISC)",17,0.0280528052805281
"242 PC  BATTERY CIVILIAN -> 11350(A)HS POSS CNTRL SUBST",17,0.0280528052805281
"245(A)(1)AWDW/NO FIREARM/CIVIL -> 243(E)1 BATTERY NONCOHAB SPOUS",17,0.0280528052805281
"245(A)(1)AWDW/NO FIREARM/CIVIL -> THREATS - I RPT",17,0.0280528052805281
"3056 PAROLE VIO - I RPT -> 10851(A)VC TAKE VEH W/O OWNER",17,0.0280528052805281
"459 PC  BURGLARY RESIDENCE -> 148(A)(1)PC RESIST PEACE OFFCR",17,0.0280528052805281
"459 PC  BURGLARY RESIDENCE -> 466 PC   POSS OF BURG TOOLS",17,0.0280528052805281
"459 PC  BURGLARY RESIDENCE -> TRESPASS OR PROWLER- I RPT",17,0.0280528052805281
"459 PC  BURGLARY VEHICLE -> 290(A)(1)(D) FAIL TO REG-5 DAY",17,0.0280528052805281
"459 PC  BURGLARY VEHICLE -> ELDER ABUSE/PHYS/MENTAL-I RPT",17,0.0280528052805281
"459 PC  BURGLARY VEHICLE -> FRAUD OR BUNCO - I RPT",17,0.0280528052805281
"459 PC  BURGLARY VEHICLE -> NEIGHBORHOOD DISTURBANCE-I RPT",17,0.0280528052805281
"459 PC  BURGLARY VEHICLE -> PERSON INFORMATION - I RPT",17,0.0280528052805281
"459 PC  BURGLARY VEHICLE -> ROBBERY - I RPT",17,0.0280528052805281
"484 PC   PETTY THEFT/INSIDE -> 211 PC ROBBERY-PURSE SNATCH",17,0.0280528052805281
"484 PC   PETTY THEFT/INSIDE -> 666 PC PETTY THEFT W/PRI CONV",17,0.0280528052805281
"484 PC  PETTY THEFT/ OUTSIDE -> 245(A)(1)AWDW/NO FIREARM/CIVIL",17,0.0280528052805281
"484 PETTY THEFT-SHOPLIFT -> 484 PC   PETTY THEFT/INSIDE",17,0.0280528052805281
"484 PETTY THEFT-SHOPLIFT -> 484 PETTY THEFT-SHOPLIFT",17,0.0280528052805281
"484 PETTY THEFT-SHOPLIFT -> NON INJ HR/MAIL OUT REPORT",17,0.0280528052805281
"484 PETTY THEFT/LICENSE PLATE -> 11357(B)HS POSS -28.5GR MARIJ",17,0.0280528052805281
"484 PETTY THEFT/LICENSE PLATE -> 211 PC ROBBERY- BUSINESS",17,0.0280528052805281
"484 PETTY THEFT/LICENSE PLATE -> GANG ACTIVITY - I RPT",17,0.0280528052805281
"484G(B) PC ACCESS CARD FRAUD -> 243(E)1 BATTERY NONCOHAB SPOUS",17,0.0280528052805281
"484G(B) PC ACCESS CARD FRAUD -> 484 PETTY THEFT/LICENSE PLATE",17,0.0280528052805281
"484G(B) PC ACCESS CARD FRAUD -> GANG ACTIVITY - I RPT",17,0.0280528052805281
"487(A) GRAND THEFT-INSIDE -> 5150 WI DANGER SELF/OTHERS",17,0.0280528052805281
"487(A) GRAND THEFT-INSIDE -> FOUND PROPERTY - I RPT",17,0.0280528052805281
"487(A) PC GRAND THEFT -> 11364 HS POSS DRUG PARAPH",17,0.0280528052805281
"487(A) PC GRAND THEFT -> 245(A)(1)AWDW/NO FIREARM/CIVIL",17,0.0280528052805281
"530.5 PC USE PERSONAL ID INFO -> 484 PETTY THEFT-SHOPLIFT",17,0.0280528052805281
"594(B)(2)(A) VANDALISM/ -$400 -> MISSING PERSON I RPT",17,0.0280528052805281
"647(B) PC   PROSTITUTION -> 10851(A)VC TAKE VEH W/O OWNER",17,0.0280528052805281
"647(B) PC   PROSTITUTION -> 459 PC  BURGLARY RESIDENCE",17,0.0280528052805281
"647(B) PC   PROSTITUTION -> 594(B)(2)(A) VANDALISM/ -$400",17,0.0280528052805281
"ACCIDENTAL FIRES/ARSON -I RPT -> TOWED/STORED VEHICLE",17,0.0280528052805281
"BATTERY - I RPT -> 594(B)(2)(A) VANDALISM/ -$400",17,0.0280528052805281
"BURGLARY - I RPT -> 10851(A)VC TAKE VEH W/O OWNER",17,0.0280528052805281
"CASUALTY REPORT -> 487(A) GRAND THEFT-INSIDE",17,0.0280528052805281
"CASUALTY REPORT -> 666 PC PETTY THEFT W/PRI CONV",17,0.0280528052805281
"CASUALTY REPORT -> GANG ACTIVITY - I RPT",17,0.0280528052805281
"FOUND PROPERTY - I RPT -> 211 PC ROBBERY- BUSINESS",17,0.0280528052805281
"FOUND PROPERTY - I RPT -> 5150 WI DANGER SELF/OTHERS",17,0.0280528052805281
"FOUND PROPERTY - I RPT -> CASUALTY REPORT",17,0.0280528052805281
"GANG ACTIVITY - I RPT -> 459 PC  BURGLARY BUSINESS",17,0.0280528052805281
"GANG ACTIVITY - I RPT -> 484 PETTY THEFT-SHOPLIFT",17,0.0280528052805281
"GANG ACTIVITY - I RPT -> CASUALTY REPORT",17,0.0280528052805281
"HARASSMENT - I RPT -> 10851 VC AUTO THEFT LOCATE",17,0.0280528052805281
"HARASSMENT - I RPT -> 20002(A) HIT/RUN",17,0.0280528052805281
"LOST PROPERTY - I RPT -> 245(A)(1)AWDW/NO FIREARM/CIVIL",17,0.0280528052805281
"LOST PROPERTY - I RPT -> 484 PC PETTY THEFT",17,0.0280528052805281
"MISCELLANEOUS I RPT (ZMISC) -> 11357(B)HS POSS -28.5GR MARIJ",17,0.0280528052805281
"MISSING PERSON -> 211 PC ROBBERY-PURSE SNATCH",17,0.0280528052805281
"MISSING PERSON -> 594(B)(2)(A)VANDALISM GRAF-400",17,0.0280528052805281
"MISSING PERSON -> CHILD WELFARE - I RPT",17,0.0280528052805281
"MISSING PERSON -> MISSING PERSON LOCATE O/S ASSI",17,0.0280528052805281
"MISSING PERSON -> O/S AGENCY -ASSISTANCE- I RPT",17,0.0280528052805281
"MISSING PERSON I RPT -> 459 PC  BURGLARY RESIDENCE",17,0.0280528052805281
"NARCOTICS SUSP/EVID/ACT- I RPT -> 484 PC   PETTY THEFT/INSIDE",17,0.0280528052805281
"NON INJ HR/MAIL OUT REPORT -> 11350(A)HS POSS CNTRL SUBST",17,0.0280528052805281
"NON INJ HR/MAIL OUT REPORT -> 11357(B)HS POSS -28.5GR MARIJ",17,0.0280528052805281
"SUSP PERS-NO CRIME - I RPT -> CASUALTY REPORT",17,0.0280528052805281
"SUSP PERS-NO CRIME - I RPT -> MISSING PERSON",17,0.0280528052805281
"THREATS - I RPT -> 11357(B)HS POSS -28.5GR MARIJ",17,0.0280528052805281
"THREATS - I RPT -> 20002(A) HIT/RUN",17,0.0280528052805281
"THREATS - I RPT -> 23152(A) VC DUI-ALCOHOL/DRUGS",17,0.0280528052805281
"THREATS - I RPT -> 484 PC PETTY THEFT",17,0.0280528052805281
"THREATS - I RPT -> MISCELLANEOUS I RPT (ZMISC)",17,0.0280528052805281
"TOWED/STORED VEH-14602.6 -> 11352(A)HS SALE/TRANS CNTL SUB",17,0.0280528052805281
"TOWED/STORED VEH-14602.6 -> 11532(A)HS LOITER DRG ACTIVITY",17,0.0280528052805281
"TOWED/STORED VEH-14602.6 -> 459 PC  BURGLARY-UNSPECIFIED",17,0.0280528052805281
"TOWED/STORED VEH-14602.6 -> SUSPICIOUS VEHICLE - I RPT",17,0.0280528052805281
"TOWED/STORED VEHICLE -> 23222(B)POSSESS MARIJ IN VEH",17,0.0280528052805281
"TRAFFIC-ACCIDENT INJURY -> 20001(A) VC HIT/RUN INJ/DEATH",17,0.0280528052805281
"TRAFFIC-ACCIDENT INJURY -> 476 PC PASS FICTICIOUS CHECK",17,0.0280528052805281
"TRAFFIC-ACCIDENT INJURY -> NARCOTICS SUSP/EVID/ACT- I RPT",17,0.0280528052805281
"TRAFFIC-ACCIDENT-NON INJURY -> 20001(A) VC HIT/RUN INJ/DEATH",17,0.0280528052805281
"TRAFFIC-ACCIDENT-NON INJURY -> HARASSMENT - I RPT",17,0.0280528052805281
"VANDALISM - I RPT -> TOWED/STORED VEHICLE",17,0.0280528052805281
"VANDALISM - I RPT -> TRAFFIC-ACCIDENT-NON INJURY",17,0.0280528052805281
"10851 VC AUTO THEFT LOCATE -> 14601.1(A) VC LIC SUSP OTHER",16,0.0264026402640264
"10851 VC AUTO THEFT LOCATE -> 422 PC THREAT/INTENT TO TERROR",16,0.0264026402640264
"10851 VC AUTO THEFT LOCATE -> 647(B) PC   PROSTITUTION",16,0.0264026402640264
"10851 VC AUTO THEFT LOCATE -> BURGLARY - I RPT",16,0.0264026402640264
"10851 VC AUTO THEFT LOCATE -> CHILD WELFARE - I RPT",16,0.0264026402640264
"10851(A)VC TAKE VEH W/O OWNER -> 10855 VC LSE/RENT NOT RETURNED",16,0.0264026402640264
"10851(A)VC TAKE VEH W/O OWNER -> 11350(B)HS POSSESS QUAALUDES",16,0.0264026402640264
