"district","ep","cases_with_ep","support"
4,"10851(A)VC TAKE VEH W/O OWNER -> 484 PC  PETTY THEFT/ OUTSIDE",1,0.00775193798449612
4,"10851(A)VC TAKE VEH W/O OWNER -> 594(B)(2)(A) VANDALISM/ -$400",1,0.00775193798449612
4,"10851(A)VC TAKE VEH W/O OWNER -> CHILD CUSTODY - I RPT",1,0.00775193798449612
4,"10851(A)VC TAKE VEH W/O OWNER -> FILE-UNABLE TO DEFINE - I RPT",1,0.00775193798449612
4,"10851(A)VC TAKE VEH W/O OWNER -> FOUND PROPERTY - I RPT",1,0.00775193798449612
4,"10851(A)VC TAKE VEH W/O OWNER -> MISCELLANEOUS I RPT (ZMISC)",1,0.00775193798449612
4,"10851(A)VC TAKE VEH W/O OWNER -> SAFEKEEPING - I RPT",1,0.00775193798449612
4,"10851(A)VC TAKE VEH W/O OWNER -> SUSP PERS-NO CRIME - I RPT",1,0.00775193798449612
4,"10851(A)VC TAKE VEH W/O OWNER -> VANDALISM - I RPT",1,0.00775193798449612
4,"11350(A)HS POSS CNTRL SUBST -> 459 PC  BURGLARY VEHICLE",1,0.00775193798449612
4,"11350(A)HS POSS CNTRL SUBST -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"11357(B)HS POSS -28.5GR MARIJ -> 10851 VC AUTO THEFT LOCATE",1,0.00775193798449612
4,"11357(B)HS POSS -28.5GR MARIJ -> 5150 WI DANGER SELF/OTHERS",1,0.00775193798449612
4,"11357(B)HS POSS -28.5GR MARIJ -> ASSAULT WITH WEAPON - I RPT",1,0.00775193798449612
4,"11364 HS POSS DRUG PARAPH -> 242 PC  BATTERY CIVILIAN",1,0.00775193798449612
4,"11364 HS POSS DRUG PARAPH -> 459 PC  BURGLARY VEHICLE",1,0.00775193798449612
4,"11377(A)HS POSS AMPHETAMINES -> 211 PC ROBBERY- BUSINESS",1,0.00775193798449612
4,"11377(A)HS POSS AMPHETAMINES -> 459 PC  BURGLARY VEHICLE",1,0.00775193798449612
4,"11377(A)HS POSS AMPHETAMINES -> 487(A) PC GRAND THEFT",1,0.00775193798449612
4,"11377(A)HS POSS AMPHETAMINES -> HARASSMENT - I RPT",1,0.00775193798449612
4,"11378 HS POSS/SALE AMPHETAMINE -> 211 PC  ROBBERY UNSPECIFIED",1,0.00775193798449612
4,"12020(A)1) PROHIBITED FIREARM -> CASUALTY REPORT",1,0.00775193798449612
4,"12020(A)1) PROHIBITED FIREARM -> TOWED/STORED VEH-14602.6",1,0.00775193798449612
4,"12020(A)1) PROHIBITED FIREARM -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"12500(A) VC UNLIC DRIVER -> 529 PC FALSE PERSONATION",1,0.00775193798449612
4,"148.1(A)PC FALSE REPT OF BOMB -> 10851(A)VC TAKE VEH W/O OWNER",1,0.00775193798449612
4,"1551(A) FUGITIVE FROM JUSTICE -> 1551(A) FUGITIVE FROM JUSTICE",1,0.00775193798449612
4,"166(A)(4) WILFUL DISOBEY CT OR -> 211 PC  ROBBERY UNSPECIFIED",1,0.00775193798449612
4,"166(A)(4) WILFUL DISOBEY CT OR -> 5150 WI DANGER SELF/OTHERS",1,0.00775193798449612
4,"166(A)(4) WILFUL DISOBEY CT OR -> TRAFFIC-ACCIDENT INJURY",1,0.00775193798449612
4,"1708 US   THEFT OF MAIL -> HARASSMENT - I RPT",1,0.00775193798449612
4,"187(A)  HOMICIDE -> ACCIDENTAL FIRES/ARSON -I RPT",1,0.00775193798449612
4,"20001(A) VC HIT/RUN INJ/DEATH -> 594(B)(2)(A) VANDALISM/ -$400",1,0.00775193798449612
4,"20001(A) VC HIT/RUN INJ/DEATH -> TOWED/STORED VEH-14602.6",1,0.00775193798449612
4,"20002(A) HIT/RUN -> 10851(A)VC TAKE VEH W/O OWNER",1,0.00775193798449612
4,"20002(A) HIT/RUN -> 243(E)1 BATTERY NONCOHAB SPOUS",1,0.00775193798449612
4,"20002(A) HIT/RUN -> 5150 WI DANGER SELF/OTHERS",1,0.00775193798449612
4,"20002(A) HIT/RUN -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"20002(A) HIT/RUN -> TRAFFIC-ACCIDENT INJURY",1,0.00775193798449612
4,"211 PC  ROBBERY UNSPECIFIED -> 11377(A)HS POSS AMPHETAMINES",1,0.00775193798449612
4,"211 PC  ROBBERY UNSPECIFIED -> 1551(A) FUGITIVE FROM JUSTICE",1,0.00775193798449612
4,"211 PC  ROBBERY UNSPECIFIED -> 243.2(A)(1) BATT/SCHOOL INJURY",1,0.00775193798449612
4,"211 PC  ROBBERY UNSPECIFIED -> 245(A)(1)AWDW/NO FIREARM/CIVIL",1,0.00775193798449612
4,"211 PC  ROBBERY UNSPECIFIED -> FOUND PROPERTY - I RPT",1,0.00775193798449612
4,"211 PC  ROBBERY UNSPECIFIED -> TRAFFIC - I RPT",1,0.00775193798449612
4,"211 PC ROBBERY- BUSINESS -> 1551(A) FUGITIVE FROM JUSTICE",1,0.00775193798449612
4,"211 PC ROBBERY- BUSINESS -> NARCOTICS SUSP/EVID/ACT- I RPT",1,0.00775193798449612
4,"211 PC ROBBERY- BUSINESS -> TELEPEST -I RPT",1,0.00775193798449612
4,"211 PC ROBBERY- BUSINESS -> TOWED/STORED VEH-14602.6",1,0.00775193798449612
4,"22435.2(A) BP POSS SHOP CART -> 23152(A) VC DUI-ALCOHOL/DRUGS",1,0.00775193798449612
4,"23152(A) VC DUI-ALCOHOL/DRUGS -> 11357(C)HS POSS +28.5GR MARIJ",1,0.00775193798449612
4,"23152(A) VC DUI-ALCOHOL/DRUGS -> 23222(B)POSSESS MARIJ IN VEH",1,0.00775193798449612
4,"23152(A) VC DUI-ALCOHOL/DRUGS -> 459 PC  BURGLARY BUSINESS",1,0.00775193798449612
4,"23152(A) VC DUI-ALCOHOL/DRUGS -> 459 PC  BURGLARY RESIDENCE",1,0.00775193798449612
4,"23152(A) VC DUI-ALCOHOL/DRUGS -> 459 PC  BURGLARY VEHICLE",1,0.00775193798449612
4,"23152(A) VC DUI-ALCOHOL/DRUGS -> TOWED/STORED VEH-14602.6",1,0.00775193798449612
4,"23222(B)POSSESS MARIJ IN VEH -> 11350(A)HS POSS CNTRL SUBST",1,0.00775193798449612
4,"23222(B)POSSESS MARIJ IN VEH -> 459 PC  BURGLARY RESIDENCE",1,0.00775193798449612
4,"23222(B)POSSESS MARIJ IN VEH -> 459 PC  BURGLARY VEHICLE",1,0.00775193798449612
4,"242 PC  BATTERY CIVILIAN -> GANG ACTIVITY - I RPT",1,0.00775193798449612
4,"243(E)1 BATTERY NONCOHAB SPOUS -> 11550(A)HS UNDER INFL NARCOTIC",1,0.00775193798449612
4,"243(E)1 BATTERY NONCOHAB SPOUS -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"243.2(A)(1) BATT/SCHOOL INJURY -> 666 PC PETTY THEFT W/PRI CONV",1,0.00775193798449612
4,"243.6 BATTERY SCHOOL EMPLOYEE -> 415.5(A)(1) PC FIGHT SCHOOL GR",1,0.00775193798449612
4,"243.6 BATTERY SCHOOL EMPLOYEE -> TOWED/STORED VEH-14602.6",1,0.00775193798449612
4,"245(A)(1)AWDW/NO FIREARM/CIVIL -> 211 PC  ROBBERY UNSPECIFIED",1,0.00775193798449612
4,"245(A)(1)AWDW/NO FIREARM/CIVIL -> 487(A) GRAND THEFT-INSIDE",1,0.00775193798449612
4,"245(A)(1)AWDW/NO FIREARM/CIVIL -> 594(B)(1)PC  VANDALISM +$400",1,0.00775193798449612
4,"245(A)(1)AWDW/NO FIREARM/CIVIL -> MISSING PERSON",1,0.00775193798449612
4,"245(A)(1)AWDW/NO FIREARM/CIVIL -> TRAFFIC - I RPT",1,0.00775193798449612
4,"245(A)(1)AWDW/NO FIREARM/CIVIL -> TRAFFIC-ACCIDENT INJURY",1,0.00775193798449612
4,"246 PC SHOOT OCCUP DWELL/VEH -> 211 PC ROBBERY- BUSINESS",1,0.00775193798449612
4,"290(A)(1)(A) FAIL REG-CHG ADD -> 653M(B) PC ANNOY/RPT CALL HOME",1,0.00775193798449612
4,"290(A)(1)(A) FAIL REG-CHG ADD -> GANG ACTIVITY - I RPT",1,0.00775193798449612
4,"290(F)1 W/I 5 DAYS ADD CHANGE -> 11364 HS POSS DRUG PARAPH",1,0.00775193798449612
4,"3056 PC PAROLE VIOLATION -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"32210 EC WILFL DISTURB PUB SCH -> SUSP PERS-NO CRIME - I RPT",1,0.00775193798449612
4,"368(E) THEFT OF ELDER <$400 -> 5150 WI DANGER SELF/OTHERS",1,0.00775193798449612
4,"4140 BP  POSS OF HYPO NEEDLE -> 23222(B)POSSESS MARIJ IN VEH",1,0.00775193798449612
4,"415(1) PC DISTURB PEACE/FIGHT -> 3056 PAROLE VIO - I RPT",1,0.00775193798449612
4,"415(1) PC DISTURB PEACE/FIGHT -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"459 PC  BURGLARY BUSINESS -> 20002(A) HIT/RUN",1,0.00775193798449612
4,"459 PC  BURGLARY BUSINESS -> 23152(A) VC DUI-ALCOHOL/DRUGS",1,0.00775193798449612
4,"459 PC  BURGLARY BUSINESS -> 243(E)1 BATTERY NONCOHAB SPOUS",1,0.00775193798449612
4,"459 PC  BURGLARY BUSINESS -> 3056 PAROLE VIO - I RPT",1,0.00775193798449612
4,"459 PC  BURGLARY BUSINESS -> 484J PC PUBLISH CARD INFO",1,0.00775193798449612
4,"459 PC  BURGLARY BUSINESS -> 487(A) GRAND THEFT-CLOUT-UNLOC",1,0.00775193798449612
4,"459 PC  BURGLARY BUSINESS -> 487(A) PC GRAND THEFT",1,0.00775193798449612
4,"459 PC  BURGLARY BUSINESS -> MISSING PERSON",1,0.00775193798449612
4,"459 PC  BURGLARY RESIDENCE -> 10851 VC AUTO THEFT LOCATE",1,0.00775193798449612
4,"459 PC  BURGLARY RESIDENCE -> 148.1(A)PC FALSE REPT OF BOMB",1,0.00775193798449612
4,"459 PC  BURGLARY RESIDENCE -> 23110(B) VC THROW AT VEH W/INT",1,0.00775193798449612
4,"459 PC  BURGLARY RESIDENCE -> 290(F)1 W/I 5 DAYS ADD CHANGE",1,0.00775193798449612
4,"459 PC  BURGLARY RESIDENCE -> 451(D) PC  ARSON OF PROPERTY",1,0.00775193798449612
4,"459 PC  BURGLARY RESIDENCE -> 484 PC PETTY THEFT",1,0.00775193798449612
4,"459 PC  BURGLARY RESIDENCE -> 487(C) PC  GRAND THEFT-PERSON",1,0.00775193798449612
4,"459 PC  BURGLARY RESIDENCE -> GANG ACTIVITY - I RPT",1,0.00775193798449612
4,"459 PC  BURGLARY RESIDENCE -> JUVENILE PROBLEMS - I RPT",1,0.00775193798449612
4,"459 PC  BURGLARY RESIDENCE -> LOST PROPERTY - I RPT",1,0.00775193798449612
4,"459 PC  BURGLARY RESIDENCE -> O/S AGENCY -ASSISTANCE- I RPT",1,0.00775193798449612
4,"459 PC  BURGLARY RESIDENCE -> TRAFFIC-ACCIDENT-NON INJURY",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> 1551(A) FUGITIVE FROM JUSTICE",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> 211 PC  ROBBERY UNSPECIFIED",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> 23152(A) VC DUI-ALCOHOL/DRUGS",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> 243(E)1 BATTERY NONCOHAB SPOUS",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> 245(A)(2) AWDW/FIREARM/CIVILIA",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> 374.4(A) LITTERING",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> 475(C) PASS FORGED NOTE",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> 484J PC PUBLISH CARD INFO",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> 487(C) PC  GRAND THEFT-PERSON",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> BOMBS/THREATS/EXPLOSIV- I RPT",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> CASUALTY REPORT",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> MISSING PERSON",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> MISSING PERSON I RPT",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> TRAFFIC-ACCIDENT INJURY",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> TRAFFIC-ACCIDENT-NON INJURY",1,0.00775193798449612
4,"459 PC  BURGLARY VEHICLE -> WARRANT SERVED - I RPT",1,0.00775193798449612
4,"459 PC  BURGLARY-UNSPECIFIED -> 148.1(A)PC FALSE REPT OF BOMB",1,0.00775193798449612
4,"459 PC  BURGLARY-UNSPECIFIED -> 484 PC   PETTY THEFT/INSIDE",1,0.00775193798449612
4,"475(A)PC POSS FORGED CHK/NOTE -> 12020(A)1) PROHIBITED FIREARM",1,0.00775193798449612
4,"475(A)PC POSS FORGED CHK/NOTE -> GANG ACTIVITY - I RPT",1,0.00775193798449612
4,"475(A)PC POSS FORGED CHK/NOTE -> TOWED/STORED VEH-14602.6",1,0.00775193798449612
4,"475(A)PC POSS FORGED CHK/NOTE -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"475(C) PASS FORGED NOTE -> 23103(A) RECKLESS ON HIGHWAY",1,0.00775193798449612
4,"476 PC PASS FICTICIOUS CHECK -> 3056 PAROLE VIO - I RPT",1,0.00775193798449612
4,"476 PC PASS FICTICIOUS CHECK -> 459 PC  BURGLARY VEHICLE",1,0.00775193798449612
4,"476 PC PASS FICTICIOUS CHECK -> 594(B)(1)PC  VANDALISM +$400",1,0.00775193798449612
4,"484 PC   PETTY THEFT/INSIDE -> 14601(A) VC LIC SUSP NEGLIGENT",1,0.00775193798449612
4,"484 PC   PETTY THEFT/INSIDE -> 23152(A) VC DUI-ALCOHOL/DRUGS",1,0.00775193798449612
4,"484 PC   PETTY THEFT/INSIDE -> 459 PC  BURGLARY BUSINESS",1,0.00775193798449612
4,"484 PC   PETTY THEFT/INSIDE -> 484 PC   PETTY THEFT/INSIDE",1,0.00775193798449612
4,"484 PC   PETTY THEFT/INSIDE -> 487(A) GRAND THEFT-INSIDE",1,0.00775193798449612
4,"484 PC   PETTY THEFT/INSIDE -> 9.04.050C POSS OPEN CONTAINER",1,0.00775193798449612
4,"484 PC   PETTY THEFT/INSIDE -> MISSING PERSON",1,0.00775193798449612
4,"484 PC  PETTY THEFT/ OUTSIDE -> 459 PC  BURGLARY VEHICLE",1,0.00775193798449612
4,"484 PC  PETTY THEFT/ OUTSIDE -> 484J PC PUBLISH CARD INFO",1,0.00775193798449612
4,"484 PC  PETTY THEFT/ OUTSIDE -> MISSING PERSON",1,0.00775193798449612
4,"484 PC PETTY THEFT -> 12.52.030 SCC UNLAWFUL CAMPING",1,0.00775193798449612
4,"484 PC PETTY THEFT -> 243(E)1 BATTERY NONCOHAB SPOUS",1,0.00775193798449612
4,"484 PC PETTY THEFT -> 459 PC  BURGLARY VEHICLE",1,0.00775193798449612
4,"484 PC PETTY THEFT -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"484 PETTY THEFT-SHOPLIFT -> 11364 HS POSS DRUG PARAPH",1,0.00775193798449612
4,"484 PETTY THEFT-SHOPLIFT -> 12.52.030 SCC UNLAWFUL CAMPING",1,0.00775193798449612
4,"484 PETTY THEFT-SHOPLIFT -> 466 PC   POSS OF BURG TOOLS",1,0.00775193798449612
4,"484 PETTY THEFT-SHOPLIFT -> 484 PC PETTY THEFT",1,0.00775193798449612
4,"484 PETTY THEFT-SHOPLIFT -> NON INJ HR/MAIL OUT REPORT",1,0.00775193798449612
4,"484 PETTY THEFT/LICENSE PLATE -> 23103(A) RECKLESS ON HIGHWAY",1,0.00775193798449612
4,"484 PETTY THEFT/LICENSE PLATE -> 484 PC   PETTY THEFT/INSIDE",1,0.00775193798449612
4,"484 PETTY THEFT/LICENSE PLATE -> CASUALTY REPORT",1,0.00775193798449612
4,"484 PETTY THEFT/LICENSE PLATE -> FOUND PROPERTY - I RPT",1,0.00775193798449612
4,"484 PETTY THEFT/LICENSE PLATE -> TRAFFIC-ACCIDENT-NON INJURY",1,0.00775193798449612
4,"484G(B) PC ACCESS CARD FRAUD -> 1551(A) FUGITIVE FROM JUSTICE",1,0.00775193798449612
4,"484G(B) PC ACCESS CARD FRAUD -> 484J PC PUBLISH CARD INFO",1,0.00775193798449612
4,"484G(B) PC ACCESS CARD FRAUD -> 487(A) PC GRAND THEFT",1,0.00775193798449612
4,"484G(B) PC ACCESS CARD FRAUD -> TOWED/STORED VEH-14602.6",1,0.00775193798449612
4,"484G(B) PC ACCESS CARD FRAUD -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"484G(B) PC ACCESS CARD FRAUD -> TRAFFIC-ACCIDENT INJURY",1,0.00775193798449612
4,"484J PC PUBLISH CARD INFO -> 484 PC  PETTY THEFT/ OUTSIDE",1,0.00775193798449612
4,"484J PC PUBLISH CARD INFO -> 484 PC PETTY THEFT",1,0.00775193798449612
4,"484J PC PUBLISH CARD INFO -> CHILD WELFARE - I RPT",1,0.00775193798449612
4,"484J PC PUBLISH CARD INFO -> LOST PROPERTY - I RPT",1,0.00775193798449612
4,"484J PC PUBLISH CARD INFO -> TELEPEST -I RPT",1,0.00775193798449612
4,"484J PC PUBLISH CARD INFO -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"484J PC PUBLISH CARD INFO -> VANDALISM - I RPT",1,0.00775193798449612
4,"487(A) GRAND THEFT-AUTO PARTS -> 459 PC  BURGLARY BUSINESS",1,0.00775193798449612
4,"487(A) GRAND THEFT-AUTO PARTS -> TOWED/STORED VEH-14602.6",1,0.00775193798449612
4,"487(A) GRAND THEFT-CLOUT-UNLOC -> 12025(B)6 UNREG/CONCLED FIREAR",1,0.00775193798449612
4,"487(A) GRAND THEFT-INSIDE -> 10851(A)VC TAKE VEH W/O OWNER",1,0.00775193798449612
4,"487(A) GRAND THEFT-INSIDE -> 5150 WI DANGER SELF/OTHERS",1,0.00775193798449612
4,"487(A) GRAND THEFT-INSIDE -> RECOVERED PROPERTY - I RPT",1,0.00775193798449612
4,"487(A) GRAND THEFT-INSIDE -> VANDALISM - I RPT",1,0.00775193798449612
4,"487(A) PC GRAND THEFT -> 10851(A)VC TAKE VEH W/O OWNER",1,0.00775193798449612
4,"487(A) PC GRAND THEFT -> 211 PC  ROBBERY UNSPECIFIED",1,0.00775193798449612
4,"487(A) PC GRAND THEFT -> 476 PC PASS FICTICIOUS CHECK",1,0.00775193798449612
4,"487(A) PC GRAND THEFT -> 484 PETTY THEFT-SHOPLIFT",1,0.00775193798449612
4,"487(A) PC GRAND THEFT -> 666 PC PETTY THEFT W/PRI CONV",1,0.00775193798449612
4,"487(A) PC GRAND THEFT -> ASSAULT WITH WEAPON - I RPT",1,0.00775193798449612
4,"487(A) PC GRAND THEFT -> CASUALTY REPORT",1,0.00775193798449612
4,"487(A) PC GRAND THEFT -> MISSING PERSON",1,0.00775193798449612
4,"487(A) PC GRAND THEFT -> NON INJ HR/MAIL OUT REPORT",1,0.00775193798449612
4,"496(A) RECEIVE STOLEN PROPERTY -> 243.2(A)(1) BATT/SCHOOL INJURY",1,0.00775193798449612
4,"496(A) RECEIVE STOLEN PROPERTY -> 415(1) PC DISTURB PEACE/FIGHT",1,0.00775193798449612
4,"496(A) RECEIVE STOLEN PROPERTY -> 459 PC  BURGLARY VEHICLE",1,0.00775193798449612
4,"508 PC   EMBEZZLEMENT/EMPLOYEE -> TOWED/STORED VEH-14602.6",1,0.00775193798449612
4,"5150 WI DANGER SELF/OTHERS -> 459 PC  BURGLARY VEHICLE",1,0.00775193798449612
4,"5150 WI DANGER SELF/OTHERS -> 484 PC   PETTY THEFT/INSIDE",1,0.00775193798449612
4,"5150 WI DANGER SELF/OTHERS -> BURGLARY - I RPT",1,0.00775193798449612
4,"5150 WI DANGER SELF/OTHERS -> MISSING PERSON",1,0.00775193798449612
4,"5150 WI DANGER SELF/OTHERS -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"5150 WI DANGER SELF/OTHERS -> TRAFFIC-ACCIDENT-NON INJURY",1,0.00775193798449612
4,"5150 WI DANGER SELF/OTHERS -> VANDALISM - I RPT",1,0.00775193798449612
4,"529 PC FALSE PERSONATION -> 243(E)1 BATTERY NONCOHAB SPOUS",1,0.00775193798449612
4,"529 PC FALSE PERSONATION -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"530.5 PC USE PERSONAL ID INFO -> 459 PC  BURGLARY VEHICLE",1,0.00775193798449612
4,"530.5 PC USE PERSONAL ID INFO -> 484 PC  PETTY THEFT/ OUTSIDE",1,0.00775193798449612
4,"530.5 PC USE PERSONAL ID INFO -> MISSING PERSON",1,0.00775193798449612
4,"530.5 PC USE PERSONAL ID INFO -> NON INJ HR/MAIL OUT REPORT",1,0.00775193798449612
4,"530.5 PC USE PERSONAL ID INFO -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"594(B)(1)PC  VANDALISM +$400 -> 10851 VC AUTO THEFT LOCATE",1,0.00775193798449612
4,"594(B)(1)PC  VANDALISM +$400 -> 10851(A)VC TAKE VEH W/O OWNER",1,0.00775193798449612
4,"594(B)(1)PC  VANDALISM +$400 -> 11364 HS POSS DRUG PARAPH",1,0.00775193798449612
4,"594(B)(1)PC  VANDALISM +$400 -> 148.1(A)PC FALSE REPT OF BOMB",1,0.00775193798449612
4,"594(B)(1)PC  VANDALISM +$400 -> 23152(A) VC DUI-ALCOHOL/DRUGS",1,0.00775193798449612
4,"594(B)(1)PC  VANDALISM +$400 -> 459 PC  BURGLARY RESIDENCE",1,0.00775193798449612
4,"594(B)(1)PC  VANDALISM +$400 -> 459 PC  BURGLARY-UNSPECIFIED",1,0.00775193798449612
4,"594(B)(1)PC  VANDALISM +$400 -> 484 PC  PETTY THEFT/ OUTSIDE",1,0.00775193798449612
4,"594(B)(1)PC  VANDALISM +$400 -> BOMBS/THREATS/EXPLOSIV- I RPT",1,0.00775193798449612
4,"594(B)(1)PC  VANDALISM +$400 -> POSSIBLE FINANCIAL CRIME-I RPT",1,0.00775193798449612
4,"594(B)(1)PC  VANDALISM +$400 -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"594(B)(2)(A) VANDALISM/ -$400 -> 10851(A)VC TAKE VEH W/O OWNER",1,0.00775193798449612
4,"594(B)(2)(A) VANDALISM/ -$400 -> 11364 HS POSS DRUG PARAPH",1,0.00775193798449612
4,"594(B)(2)(A) VANDALISM/ -$400 -> 20002(A) HIT/RUN",1,0.00775193798449612
4,"594(B)(2)(A) VANDALISM/ -$400 -> 4140 BP  POSS OF HYPO NEEDLE",1,0.00775193798449612
4,"594(B)(2)(A) VANDALISM/ -$400 -> 484 PC   PETTY THEFT/INSIDE",1,0.00775193798449612
4,"594(B)(2)(A) VANDALISM/ -$400 -> 484 PC PETTY THEFT",1,0.00775193798449612
4,"594(B)(2)(A) VANDALISM/ -$400 -> 484J PC PUBLISH CARD INFO",1,0.00775193798449612
4,"594(B)(2)(A) VANDALISM/ -$400 -> 496(A) RECEIVE STOLEN PROPERTY",1,0.00775193798449612
4,"594(B)(2)(A) VANDALISM/ -$400 -> LOST PROPERTY - I RPT",1,0.00775193798449612
4,"594(B)(2)(A) VANDALISM/ -$400 -> NARCOTICS SUSP/EVID/ACT- I RPT",1,0.00775193798449612
4,"594(B)(2)(A) VANDALISM/ -$400 -> POSS STOLEN VEHICLE- I RPT",1,0.00775193798449612
4,"594(B)(2)(A)VANDALISM GRAF-400 -> 5150 WI DANGER SELF/OTHERS",1,0.00775193798449612
4,"594(B)(2)(A)VANDALISM GRAF-400 -> 529 PC FALSE PERSONATION",1,0.00775193798449612
4,"594(B)(2)(A)VANDALISM GRAF-400 -> 594(B)(1)PC  VANDALISM +$400",1,0.00775193798449612
4,"594(B)(2)(A)VANDALISM GRAF-400 -> TOWED/STORED VEH-14602.6",1,0.00775193798449612
4,"594(B)(2)(A)VANDALISM GRAF-400 -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"601(A) WI JUVENILE INCORRIGIBL -> 242 PC  BATTERY CIVILIAN",1,0.00775193798449612
4,"626.10(A) PC POSS WPN SCHL ZN -> 1551(A) FUGITIVE FROM JUSTICE",1,0.00775193798449612
4,"626.10(A) PC POSS WPN SCHL ZN -> 594(B)(1)PC  VANDALISM +$400",1,0.00775193798449612
4,"647(F) PC DIP - DISORDERLY -> 487(A) GRAND THEFT-INSIDE",1,0.00775193798449612
4,"653M(B) PC ANNOY/RPT CALL HOME -> 10851(A)VC TAKE VEH W/O OWNER",1,0.00775193798449612
4,"653M(B) PC ANNOY/RPT CALL HOME -> PERSON INFORMATION - I RPT",1,0.00775193798449612
4,"653M(B) PC ANNOY/RPT CALL HOME -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"666 PC PETTY THEFT W/PRI CONV -> 529 PC FALSE PERSONATION",1,0.00775193798449612
4,"666 PC PETTY THEFT W/PRI CONV -> TOWED/STORED VEH-14602.6",1,0.00775193798449612
4,"666 PC PETTY THEFT W/PRI CONV -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"666 PC PETTY THEFT W/PRI CONV -> TRAFFIC-ACCIDENT-NON INJURY",1,0.00775193798449612
4,"9.04.050C POSS OPEN CONTAINER -> 212.5(B) ROB-VICINITY OF ATM",1,0.00775193798449612
4,"ASSAULT WITH WEAPON - I RPT -> MISSING PERSON LOCATE O/S ASSI",1,0.00775193798449612
4,"BATTERY - I RPT -> 1551(A) FUGITIVE FROM JUSTICE",1,0.00775193798449612
4,"BATTERY - I RPT -> 594(B)(1)PC  VANDALISM +$400",1,0.00775193798449612
4,"BATTERY - I RPT -> NARCOTICS SUSP/EVID/ACT- I RPT",1,0.00775193798449612
4,"BURGLARY - I RPT -> GANG ACTIVITY - I RPT",1,0.00775193798449612
4,"BURGLARY - I RPT -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"CASUALTY REPORT -> 11350(A)HS POSS CNTRL SUBST",1,0.00775193798449612
4,"CASUALTY REPORT -> 211 PC  ROBBERY-BANK",1,0.00775193798449612
4,"CASUALTY REPORT -> 23103(A) RECKLESS ON HIGHWAY",1,0.00775193798449612
4,"CASUALTY REPORT -> 242 PC  BATTERY CIVILIAN",1,0.00775193798449612
4,"CASUALTY REPORT -> 476 PC PASS FICTICIOUS CHECK",1,0.00775193798449612
4,"CASUALTY REPORT -> 529 PC FALSE PERSONATION",1,0.00775193798449612
4,"CASUALTY REPORT -> 666 PC PETTY THEFT W/PRI CONV",1,0.00775193798449612
4,"CASUALTY REPORT -> TOWED/STORED VEHICLE",1,0.00775193798449612
4,"CASUALTY REPORT -> TRAFFIC-ACCIDENT-NON INJURY",1,0.00775193798449612
4,"CHILD WELFARE - I RPT -> 484 PETTY THEFT-SHOPLIFT",1,0.00775193798449612
4,"ELDER ABUSE/PHYS/MENTAL-I RPT -> 459 PC  BURGLARY RESIDENCE",1,0.00775193798449612
4,"ELDER ABUSE/PHYS/MENTAL-I RPT -> TRAFFIC-ACCIDENT INJURY",1,0.00775193798449612
4,"FAMILY DISTURBANCE - I RPT -> 487(A) PC GRAND THEFT",1,0.00775193798449612
4,"FAMILY DISTURBANCE - I RPT -> 530 PC FALSE PERS. REC PROP",1,0.00775193798449612
4,"FOUND EVIDENCE-NON NARC -I RPT -> 459 PC  BURGLARY BUSINESS",1,0.00775193798449612
4,"FOUND PROPERTY - I RPT -> 211 PC ROBBERY- BUSINESS",1,0.00775193798449612
