"ep","cases_with_ep","support"
"594(B)(1)PC  VANDALISM +$400 -> NARCOTICS SUSP/EVID/ACT- I RPT",2,0.0033003300330033
"594(B)(1)PC  VANDALISM +$400 -> PROB VIOLA/FEL-MISD - I RPT",2,0.0033003300330033
"594(B)(1)PC  VANDALISM +$400 -> SUSP PERS-NO CRIME - I RPT",2,0.0033003300330033
"594(B)(1)VANDALISM GRAF +$400 -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0033003300330033
"594(B)(1)VANDALISM GRAF +$400 -> 242 PC  BATTERY CIVILIAN",2,0.0033003300330033
"594(B)(1)VANDALISM GRAF +$400 -> 243.2(A)(1) BATT/SCHOOL INJURY",2,0.0033003300330033
"594(B)(1)VANDALISM GRAF +$400 -> 245(A)(1)AWDW/NO FIREARM/CIVIL",2,0.0033003300330033
"594(B)(1)VANDALISM GRAF +$400 -> 3056 PAROLE VIO - I RPT",2,0.0033003300330033
"594(B)(1)VANDALISM GRAF +$400 -> 459 PC  BURGLARY BUSINESS",2,0.0033003300330033
"594(B)(1)VANDALISM GRAF +$400 -> 459 PC  BURGLARY VEHICLE",2,0.0033003300330033
"594(B)(1)VANDALISM GRAF +$400 -> FOUND PROPERTY - I RPT",2,0.0033003300330033
"594(B)(1)VANDALISM GRAF +$400 -> MISSING PERSON",2,0.0033003300330033
"594(B)(1)VANDALISM GRAF +$400 -> TOWED/STORED VEH-14602.6",2,0.0033003300330033
"594(B)(1)VANDALISM GRAF +$400 -> TRAFFIC-ACCIDENT-NON INJURY",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 11351.5 HS POSS SALE RCK COCAI",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 11357(C)HS POSS +28.5GR MARIJ",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 11378 HS POSS CNTRL SUB/SALE",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 11550(A)HS UNDER INFL NARCOTIC",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 12.72.060I ADULT LOITER PLYGRD",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 12021(A)(1)PC FELON POSS FRARM",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 12022.1 PC COMMIT FEL ON BAIL",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 1203.2 PC VIOLATION OF PROBATI",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 148.9 PC FALSE ID TO OFFICER",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 166(A)(4) WILFUL DISOBEY CT OR",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 243(B) PC  BATTERY - OFFICER",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 243.3 BATT TRANS PERS/PASS/INJ",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 243.6 BATTERY SCHOOL EMPLOYEE",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 247(B) PC SHOOT UNOCC BLDG/VEH",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 3056 PC PAROLE VIOLATION",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 451(B) PC ARSON OF INHAB STRUC",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 484E(A)PC THEFT OF CREDIT CARD",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 484G(A)PC USE FORGED CARD",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 487(A) GRAND THEFT-COIN MACHIN",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 508 PC   EMBEZZLEMENT/EMPLOYEE",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 530 PC FALSE PERS. REC PROP",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 594(B)(1)VANDALISM GRAF +$400",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 602(K)TRESPASS:INJURE PROPERTY",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 647(I) PEEPING TOM-INHAB DWELL",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> 9.04.070 URINATE/DEFECATE PUB",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> BOMBS/THREATS/EXPLOSIV- I RPT",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> COLLISION/ACCIDENT BOATS",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> DAMAGE - I RPT",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> JUVENILE DISURBANCE - I RPT",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> POSSIBLE MENTAL - I RPT",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> POSSIBLE STOLEN PROPERTY-I RPT",2,0.0033003300330033
"594(B)(2)(A) VANDALISM/ -$400 -> RECOVERED PROPERTY - I RPT",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> 11350(A)HS POSS CNTRL SUBST",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> 245(A)(1)AWDW/NO FIREARM/CIVIL",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> 273.6(A) PC VIO DV COURT ORDER",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> 2800.2(A) VC EVADING/RECKLESS",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> 422 PC THREAT/INTENT TO TERROR",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> 475(A)PC POSS FORGED CHK/NOTE",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> 594(B)(2)(A)VANDALISM GRAF-400",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> 647(F) PC DIP - DISORDERLY",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> 666 PC PETTY THEFT W/PRI CONV",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> ABC LICENSE VIO/INFO - I RPT",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> BATTERY - I RPT",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> CASUALTY REPORT",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> MISSING PERSON LOCATE O/S ASSI",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> NEIGHBORHOOD DISTURBANCE-I RPT",2,0.0033003300330033
"594(B)(2)(A)VANDALISM GRAF-400 -> POSSIBLE FINANCIAL CRIME-I RPT",2,0.0033003300330033
"594.3(A)VANDAL/PLACE OF WORSHI -> 459 PC  BURGLARY BUSINESS",2,0.0033003300330033
"594.3(A)VANDAL/PLACE OF WORSHI -> 459 PC  BURGLARY VEHICLE",2,0.0033003300330033
"594.3(A)VANDAL/PLACE OF WORSHI -> MISSING PERSON",2,0.0033003300330033
"601(A) WI JUVENILE INCORRIGIBL -> 459 PC  BURGLARY VEHICLE",2,0.0033003300330033
"601(A) WI JUVENILE INCORRIGIBL -> 484 PETTY THEFT-SHOPLIFT",2,0.0033003300330033
"601(A) WI JUVENILE INCORRIGIBL -> TOWED/STORED VEH-14602.6",2,0.0033003300330033
"602(K)TRESPASS:INJURE PROPERTY -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0033003300330033
"602(K)TRESPASS:INJURE PROPERTY -> 20002(A) HIT/RUN",2,0.0033003300330033
"602(K)TRESPASS:INJURE PROPERTY -> 459 PC  BURGLARY RESIDENCE",2,0.0033003300330033
"602(K)TRESPASS:INJURE PROPERTY -> 594(B)(1)PC  VANDALISM +$400",2,0.0033003300330033
"602(K)TRESPASS:INJURE PROPERTY -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0033003300330033
"602(K)TRESPASS:INJURE PROPERTY -> TOWED/STORED VEHICLE",2,0.0033003300330033
"602(L)(1)TRESPASS REFUSE TO LV -> 459 PC  BURGLARY VEHICLE",2,0.0033003300330033
"602(L)(1)TRESPASS REFUSE TO LV -> 529 PC FALSE PERSONATION",2,0.0033003300330033
"602(L)(1)TRESPASS REFUSE TO LV -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0033003300330033
"602(L)(1)TRESPASS REFUSE TO LV -> NON INJ HR/MAIL OUT REPORT",2,0.0033003300330033
"602(L)(1)TRESPASS REFUSE TO LV -> TOWED/STORED VEH-14602.6",2,0.0033003300330033
"602(L)(1)TRESPASS REFUSE TO LV -> TOWED/STORED VEHICLE",2,0.0033003300330033
"626.10(A) PC POSS WPN SCHL ZN -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0033003300330033
"626.10(A) PC POSS WPN SCHL ZN -> 459 PC  BURGLARY VEHICLE",2,0.0033003300330033
"626.10(A) PC POSS WPN SCHL ZN -> 484 PETTY THEFT-SHOPLIFT",2,0.0033003300330033
"626.10(A) PC POSS WPN SCHL ZN -> HARASSMENT - I RPT",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 10853 VC MALIC MISCHIEF TO VEH",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 11350(B)HS POSSESS QUAALUDES",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 12.72.060I ADULT LOITER PLYGRD",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 20001(A) VC HIT/RUN INJ/DEATH",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 23103(A) RECKLESS ON HIGHWAY",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 243.2(A)(1) BATT/SCHOOL INJURY",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 273.6(A) PC VIO DV COURT ORDER",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 308(B) PC MINOR POSS TOBACCO",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 4140 BP  POSS OF HYPO NEEDLE",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 451(D) PC  ARSON OF PROPERTY",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 475(A)PC POSS FORGED CHK/NOTE",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 487(A) PC GRAND THEFT-SHOPLIFT",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 487(D)GRAND THEFT FIREARM/ANIM",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 496(A) RECEIVE STOLEN PROPERTY",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 529 PC FALSE PERSONATION",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 537(A)(1) DEFRAUD INKEEP/-$400",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 653.22(A) LOITER PROSTITUTION",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 849(B)(1) CERTIFICATE OF RELEA",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> 9.04.050 A DRINKING IN PUBLIC",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> ASSAULT WITH WEAPON - I RPT",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> BATTERY - I RPT",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> BUSINESS PERMITS - I RPT",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> CHILD CUSTODY - I RPT",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> HARASSMENT - I RPT",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> POSSIBLE FINANCIAL CRIME-I RPT",2,0.0033003300330033
"647(B) PC   PROSTITUTION -> SAFEKEEPING - I RPT",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> 10851 VC AUTO THEFT LOCATE",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> 11350(B)HS POSSESS QUAALUDES",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> 11357(B)HS POSS -28.5GR MARIJ",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> 11364 HS POSS DRUG PARAPH",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> 12.52.030 SCC UNLAWFUL CAMPING",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> 166(A)(4) WILFUL DISOBEY CT OR",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> 20001(A) VC HIT/RUN INJ/DEATH",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> 245(A)(1)AWDW/NO FIREARM/CIVIL",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> 245(A)(2) AWDW/FIREARM/CIVILIA",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> 3056 PAROLE VIO - I RPT",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> 530.5 PC USE PERSONAL ID INFO",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> 849(B)(1) CERTIFICATE OF RELEA",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> 9.04.050 A DRINKING IN PUBLIC",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> CASUALTY REPORT",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> FOUND PROPERTY - I RPT",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> TOWED/STORED VEH-14602.6",2,0.0033003300330033
"647(F) PC DIP - DISORDERLY -> VANDALISM - I RPT",2,0.0033003300330033
"647(F) PC PUB INTOX-DETOX ONLY -> 11357(B)HS POSS -28.5GR MARIJ",2,0.0033003300330033
"647(F) PC PUB INTOX-DETOX ONLY -> 245(A)(1)AWDW/NO FIREARM/CIVIL",2,0.0033003300330033
"647(F) PC PUB INTOX-DETOX ONLY -> 484 PETTY THEFT-SHOPLIFT",2,0.0033003300330033
"647(F) PC PUB INTOX-DETOX ONLY -> 487(A) PC GRAND THEFT",2,0.0033003300330033
"647(F) PC PUB INTOX-DETOX ONLY -> 666 PC PETTY THEFT W/PRI CONV",2,0.0033003300330033
"647(F) PC PUB INTOX-DETOX ONLY -> THREATS - I RPT",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 11350(A)HS POSS CNTRL SUBST",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 11357(B)HS POSS -28.5GR MARIJ",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 11364 HS POSS DRUG PARAPH",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 148(A)(1)PC RESIST PEACE OFFCR",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 243(E)1 BATTERY NONCOHAB SPOUS",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 245(A)(1)AWDW/NO FIREARM/CIVIL",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 273.6(A) PC VIO DV COURT ORDER",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 451(D) PC  ARSON OF PROPERTY",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 484 PETTY THEFT/LICENSE PLATE",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 496(A) RECEIVE STOLEN PROPERTY",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 529 PC FALSE PERSONATION",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 530.5 PC USE PERSONAL ID INFO",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 594(B)(1)PC  VANDALISM +$400",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 653.22(A) LOITER PROSTITUTION",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> 666 PC PETTY THEFT W/PRI CONV",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> HARASSMENT - I RPT",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> MISCELLANEOUS I RPT (ZMISC)",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> SAFEKEEPING - I RPT",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> SUSP PERS-NO CRIME - I RPT",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> TRAFFIC - I RPT",2,0.0033003300330033
"653.22(A) LOITER PROSTITUTION -> TRAFFIC-ACCIDENT-NON INJURY",2,0.0033003300330033
"653K PC POSS/SELL SWITCHBLADE -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0033003300330033
"653K PC POSS/SELL SWITCHBLADE -> 484 PETTY THEFT-SHOPLIFT",2,0.0033003300330033
"653K PC POSS/SELL SWITCHBLADE -> NON INJ HR/MAIL OUT REPORT",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> 11378 HS POSS/SALE AMPHETAMINE",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> 14601.1(A) VC LIC SUSP OTHER",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> 211 PC ROBBERY- BUSINESS",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> 245(A)(1)AWDW/NO FIREARM/CIVIL",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> 422 PC THREAT/INTENT TO TERROR",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> 484 PC  PETTY THEFT/ OUTSIDE",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> 487(A) GRAND THEFT-INSIDE",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> 530.5 PC USE PERSONAL ID INFO",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> 594(B)(1)PC  VANDALISM +$400",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> 594.3(A)VANDAL/PLACE OF WORSHI",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> 647(F) PC DIP - DISORDERLY",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> HARASSMENT - I RPT",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> IMPOUNDED VEHICLE",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> TELEPEST -I RPT",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> THREATS - I RPT",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> TRAFFIC - I RPT",2,0.0033003300330033
"653M(A) PC OBSCENE/THREAT CALL -> TRAFFIC-ACCIDENT INJURY",2,0.0033003300330033
"653M(B) PC ANNOY/RPT CALL HOME -> 245(A)(1)AWDW/NO FIREARM/CIVIL",2,0.0033003300330033
"653M(B) PC ANNOY/RPT CALL HOME -> 506 PC EMBEZZLEMENT/CONTRACTOR",2,0.0033003300330033
"653M(B) PC ANNOY/RPT CALL HOME -> 653M(A) PC OBSCENE/THREAT CALL",2,0.0033003300330033
"653M(B) PC ANNOY/RPT CALL HOME -> 666 PC PETTY THEFT W/PRI CONV",2,0.0033003300330033
"653M(B) PC ANNOY/RPT CALL HOME -> LOST PROPERTY - I RPT",2,0.0033003300330033
"653M(B) PC ANNOY/RPT CALL HOME -> MISCELLANEOUS I RPT (ZMISC)",2,0.0033003300330033
"653M(B) PC ANNOY/RPT CALL HOME -> NARCOTICS SUSP/EVID/ACT- I RPT",2,0.0033003300330033
"653M(B) PC ANNOY/RPT CALL HOME -> NON INJ HR/MAIL OUT REPORT",2,0.0033003300330033
"653M(B) PC ANNOY/RPT CALL HOME -> THREATS - I RPT",2,0.0033003300330033
"653M(B) PC ANNOY/RPT CALL HOME -> TRAFFIC-ACCIDENT-NON INJURY",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 11364 HS POSS DRUG PARAPH",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 1551(A) FUGITIVE FROM JUSTICE",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 166(A)(4) WILFUL DISOBEY CT OR",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 211 PC ROBBERY- BUSINESS",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 245(A)(1)AWDW/NO FIREARM/CIVIL",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 484 PC  PETTY THEFT/ OUTSIDE",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 484 PC PETTY THEFT",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 484G(B) PC ACCESS CARD FRAUD",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 487(A) GRAND THEFT-CLOUT-UNLOC",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 487(A) GRAND THEFT-INSIDE",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 487(D) PC GRAND THEFT AUTO",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 5150 WI DANGER SELF/OTHERS",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 602(N)TRESP DRIVE ON PRIVATE P",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> 647(B) PC   PROSTITUTION",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> HARASSMENT - I RPT",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> NON INJ HR/MAIL OUT REPORT",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> SAFEKEEPING - I RPT",2,0.0033003300330033
"666 PC PETTY THEFT W/PRI CONV -> SUSP PERS-NO CRIME - I RPT",2,0.0033003300330033
"849(B)(1) CERTIFICATE OF RELEA -> 23152(A) VC DUI-ALCOHOL/DRUGS",2,0.0033003300330033
"849(B)(1) CERTIFICATE OF RELEA -> 459 PC  BURGLARY VEHICLE",2,0.0033003300330033
"849(B)(1) CERTIFICATE OF RELEA -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0033003300330033
"849(B)(1) CERTIFICATE OF RELEA -> HARASSMENT - I RPT",2,0.0033003300330033
"849(B)(1) CERTIFICATE OF RELEA -> MISSING PERSON",2,0.0033003300330033
"849(B)(1) CERTIFICATE OF RELEA -> NON INJ HR/MAIL OUT REPORT",2,0.0033003300330033
"9.04.050 A DRINKING IN PUBLIC -> 242 PC  BATTERY CIVILIAN",2,0.0033003300330033
"9.04.050 A DRINKING IN PUBLIC -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0033003300330033
"9.04.050 A DRINKING IN PUBLIC -> FOUND PROPERTY - I RPT",2,0.0033003300330033
"9.04.050 A DRINKING IN PUBLIC -> PETTY THEFT - I RPT",2,0.0033003300330033
"9.04.050 A DRINKING IN PUBLIC -> SUSP PERS-NO CRIME - I RPT",2,0.0033003300330033
"9.04.050 A DRINKING IN PUBLIC -> THREATS - I RPT",2,0.0033003300330033
"9.04.050 A DRINKING IN PUBLIC -> TRAFFIC-ACCIDENT-NON INJURY",2,0.0033003300330033
"9.40.020(A) JUVENILE CURFEW -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0033003300330033
"9.40.020(A) JUVENILE CURFEW -> 11377(A)HS POSS AMPHETAMINES",2,0.0033003300330033
"9.40.020(A) JUVENILE CURFEW -> 459 PC  BURGLARY VEHICLE",2,0.0033003300330033
"9.40.020(A) JUVENILE CURFEW -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0033003300330033
"9.40.020(A) JUVENILE CURFEW -> BURGLARY - I RPT",2,0.0033003300330033
"9.40.020(A) JUVENILE CURFEW -> CASUALTY REPORT",2,0.0033003300330033
"9.40.020(A) JUVENILE CURFEW -> TOWED/STORED VEHICLE",2,0.0033003300330033
"ABC LICENSE VIO/INFO - I RPT -> 20002(A) HIT/RUN",2,0.0033003300330033
"ABC LICENSE VIO/INFO - I RPT -> 23152(A) VC DUI-ALCOHOL/DRUGS",2,0.0033003300330033
"ABC LICENSE VIO/INFO - I RPT -> 242 PC  BATTERY CIVILIAN",2,0.0033003300330033
"ABC LICENSE VIO/INFO - I RPT -> 245(A)(1)AWDW/NO FIREARM/CIVIL",2,0.0033003300330033
"ABC LICENSE VIO/INFO - I RPT -> 459 PC  BURGLARY BUSINESS",2,0.0033003300330033
"ABC LICENSE VIO/INFO - I RPT -> 459 PC  BURGLARY VEHICLE",2,0.0033003300330033
"ABC LICENSE VIO/INFO - I RPT -> 487(A) PC GRAND THEFT",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> 11350(B)HS POSSESS QUAALUDES",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> 215(A) PC    CARJACKING",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> 243(E)1 BATTERY NONCOHAB SPOUS",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> 243.2(A)(1) BATT/SCHOOL INJURY",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> 484 PC   PETTY THEFT/INSIDE",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> 484 PC  PETTY THEFT/ OUTSIDE",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> 484 PC PETTY THEFT",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> 484G(B) PC ACCESS CARD FRAUD",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> 487(A) GRAND THEFT-AUTO PARTS",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> 529 PC FALSE PERSONATION",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> 594(B)(2)(A)VANDALISM GRAF-400",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> 647(F) PC DIP - DISORDERLY",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> NARCOTICS SUSP/EVID/ACT- I RPT",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> NON INJ HR/MAIL OUT REPORT",2,0.0033003300330033
"ACCIDENTAL FIRES/ARSON -I RPT -> THREATS - I RPT",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> 211 PC ROBBERY- BUSINESS",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> 243(D) PC BATT/CIVILIAN W/INJ",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> 245(A)(1)AWDW/NO FIREARM/CIVIL",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> 245(A)(2) AWDW/FIREARM/CIVILIA",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> 246 PC SHOOT OCCUP DWELL/VEH",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> 487(A) GRAND THEFT-INSIDE",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> 496(A) RECEIVE STOLEN PROPERTY",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> 503 PC   EMBEZZLEMENT",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> 5150 WI DANGER SELF/OTHERS",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> 530.5 PC USE PERSONAL ID INFO",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> 653M(A) PC OBSCENE/THREAT CALL",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> FOUND PROPERTY - I RPT",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> TELEPEST -I RPT",2,0.0033003300330033
"ASSAULT WITH WEAPON - I RPT -> TRAFFIC - I RPT",2,0.0033003300330033
