PctUrbOp2011Cat,PctUrbLo2011Cat,PctUrbMd2011Cat,PctUrbHi2011Cat,PctBl2011Cat,PctDecid2011Cat,PctConif2011Cat,PctMxFst2011Cat,PctShrb2011Cat,PctGrs2011Cat,PctHay2011Cat,PctCrop2011Cat,PctWdWet2011Cat,PctHbWet2011Cat,PctOw2011Ws
46.91865242,10.51766639,2.875924404,0.369761709,1.314708299,0,28.01972062,0,0.28759244,0.28759244,0.410846343,0,2.629416598,2.095316352,4.837545126
8.914847005,3.863489441,1.352176411,0.61503376,1.262390461,25.06195231,14.40436001,7.606665709,1.361155006,2.422424939,0.409423933,0,0,0,2.04643501
1.891252955,8.510638298,15.13002364,2.364066194,0,1.182033097,0.709219858,2.600472813,2.127659574,6.855791962,5.673758865,17.0212766,17.25768322,1.182033097,2.032941176
5.830424964,1.560254568,0.205296654,0,0,3.982755081,26.07267502,18.29193184,1.005953603,1.888729214,0.57483063,29.17265449,5.132416342,0.390063642,1.099255343
4.102735157,1.834556371,0.366911274,0,0.633755837,27.15143429,20.91394263,5.570380254,0,0.500333556,28.91927952,0,2.134756504,0.200133422,7.671781187
0.095192765,0,0,0,0,0,0,0,0,0,0,3.664921466,94.14564493,1.189909567,0.904331271
3.434376008,0.338600451,0.080619155,0,0,1.499516285,40.21283457,1.74137375,0.483714931,2.321831667,0.838439213,18.04256691,23.86326991,1.41889713,1.337536729
7.841349442,2.119899704,0.364713928,0,0.045589241,1.777980397,18.53202644,15.15842261,0,2.256667426,2.507408252,17.75700935,27.55869615,2.370640529,0.667434937
0.314465409,0,0,0,0,16.35220126,35.8490566,21.69811321,13.52201258,1.257861635,0,0,0,0,1.333827343
16.70281996,16.70281996,16.48590022,4.772234273,0,0,21.04121475,0.21691974,0.21691974,2.603036876,4.121475054,0,2.819956616,0.433839479,13.88286334
21.9478738,17.28395062,6.995884774,0.411522634,0.411522634,18.2441701,15.36351166,2.19478738,1.646090535,5.075445816,6.790123457,0,0,0,3.635116598
3.869047619,3.439153439,0.793650794,0,0,0,14.18650794,0.198412698,2.248677249,1.521164021,13.26058201,39.0542328,14.8478836,3.835978836,2.744708995
4.707540521,1.423537703,1.62085976,0.352360817,0.239605356,3.692741367,46.84989429,3.241719521,1.338971106,1.846370684,1.113460183,3.157152925,18.64693446,2.071881607,0.974409831
0.18,0.18,0,0,1.42,17.38,22.34,11.7,2.84,9.75,5.85,0,21.99,0.71,5.67
0,0,0,0,0,0,11.96,0.93,0,6.17,3.93,56.07,16.64,1.31,2.99
3.320880033,1.743462017,0.124533001,0.041511,0,0.664176007,17.89124118,0.581154006,2.075550021,9.838107098,9.090909091,22.91407223,22.16687422,2.200083022,7.347447073
23.52256864,13.87854816,10.23731968,6.270358306,0.860865519,4.362494183,18.72964169,3.001395998,0.395532806,3.594695207,1.209865054,0,0.80269893,0.825965565,3.054070113
26.5015015,16.96696697,7.432432432,8.258258258,0.15015015,8.933933934,14.78978979,3.678678679,0.45045045,0.825825826,1.051051051,0,0,0,1.991129565
9.044657999,2.091577162,0.169587337,0.056529112,0.056529112,41.26625212,27.36009045,2.600339175,2.374222725,1.413227812,2.204635387,0,0.056529112,0,2.516930023
4.283679284,1.973951974,0.396825397,0,0.132275132,29.72120472,1.984126984,11.50793651,0,2.706552707,12.65771266,24.86772487,0.407000407,0.386650387,6.670267351
5.085225664,4.401910263,1.372293637,0.303905468,0.028314174,37.0368273,0.632349888,5.870472092,0.001887612,2.897483814,4.84549899,4.366045642,1.311890066,2.329312721,0.835335867
3.592558707,5.93168649,3.888380604,0.619091186,0.024397682,0.643488869,0.094541019,0.082342177,0,4.440378164,0.472705093,69.38700823,2.936870997,4.046965538,3.839585239
1.107899807,3.80539499,0.529865125,0,0,0.385356455,0,1.252408478,0,1.011560694,1.011560694,54.04624277,0,2.071290944,34.77842004
4.18632929,2.72429866,0.662980226,0.19107727,0.150545728,0.063692423,0,0.057902203,0.00289511,0.657190006,1.227526707,74.89070959,0.772994412,1.482296401,11.55886844
3.812732754,1.028551162,0.319205533,0.053200922,0.283738251,0.035467281,0,1.400957617,0,1.418691257,5.586096826,59.37222912,2.660046107,2.71324703,15.72351196
2.200294885,0.975388454,0.272201429,0,0,1.451740955,0,0,0.011341726,2.404445957,1.667233753,25.72303505,10.13950323,8.29080186,35.24195238
0.968342644,2.08566108,0.409683426,0.018621974,0.111731844,28.97579143,0,9.180633147,0.055865922,5.754189944,24.91620112,13.8547486,0,0.037243948,5.893459204
3.102779573,0.58177117,0.452488688,0,0.193923723,0.258564964,0,4.589528119,1.228183581,21.46089205,0,48.86877828,0,3.361344538,15.90174531
1.090074584,2.122776822,0.057372347,0,0,0.688468158,0,0.17211704,0,0.286861733,57.48709122,17.21170396,0.114744693,0,15.69817866
0.819224468,0.983069361,0.109229929,0.054614965,0.054614965,0.218459858,0,7.64609503,4.314582196,20.48061169,3.87766248,12.88913162,0,4.533042054,3.240686539
3.76940133,4.101995565,1.10864745,0.055432373,0,0.166297118,0,0,0,2.494456763,8.592017738,13.3037694,0.776053215,2.827050998,62.80487805
5.358543173,3.96445064,1.289535593,0.113270018,0,0.026139235,0,0,0.008713078,0.792890128,1.054282478,68.06656792,0.095843862,0.662193953,18.56756992
3.29588015,3.745318352,1.348314607,0.486891386,0,17.52808989,0.823970037,12.54681648,0,6.666666667,21.64794007,13.03370787,0.524344569,1.647940075,2.189812059
9.835006566,6.608209429,4.722116321,1.527089423,0.088956665,0.169441267,0,4.149193036,0.500910747,7.403524378,3.098657178,28.34434702,0.069894523,3.271275469,18.31018956
0,0,0,0,0,1.567398119,0,0,0,0,0.626959248,0.940438871,45.14106583,6.896551724,44.82758621
2.545757072,0.698835275,0.099833611,0,0.016638935,0.083194676,0,1.114808652,0,2.861896839,12.59567388,58.33610649,0.116472546,4.043261231,17.4875208
1.664333489,2.270959714,0.357753928,0.062218074,0,5.708508322,0.653289781,8.679421372,0.591071706,3.266448903,25.12054752,33.13112459,0.171099704,0.575517188,2.648528378
1.917890321,0.569373689,0.089901109,0,0.029967036,0,0,2.217560683,0,5.454000599,1.078813305,51.45340126,0.23973629,20.88702427,7.128994695
8.571132095,9.411642627,1.753657777,0.166026772,0,3.455432188,0.010376673,0.549963682,0.010376673,0.280170177,37.8437273,18.22143821,0.103766732,0.03113002,11.77687171
3.213707898,11.71495808,6.078099721,2.015002206,0.077217238,0.058832181,0.044124136,0.05515517,0,0.919252831,0.867774673,23.42623915,0.136049419,0.713340197,17.81464702
7.593307593,7.078507079,2.145002145,0.557700558,0,5.190905191,0.257400257,0.943800944,0.257400257,0.257400257,61.3041613,0.085800086,0.214500215,0.3003003,6.27511592
4.135802469,2.777777778,0.24691358,0,0.061728395,2.037037037,0,1.728395062,0,11.97530864,12.03703704,29.62962963,0,4.074074074,31.2962963
5.070595457,1.240024555,0.135052179,0.012277471,0.036832413,4.505831799,0.049109883,5.377532228,0.061387354,1.436464088,17.79005525,56.64825046,0.159607121,0.57704113,1.868949874
7.843137255,2.521008403,1.307189542,0,0,17.55368814,0,0.56022409,0,1.774042951,1.867413632,38.93557423,0,2.240896359,1.08952481
3.065481589,2.738980591,0.997641937,0.081625249,0.018138944,0.317431525,0,1.986214402,0.145111555,1.061128242,6.68420098,35.42535824,0.389987303,2.212951206,18.0767436
2.191780822,8.493150685,1.095890411,0,0,12.87671233,4.657534247,12.05479452,0,0,35.34246575,7.123287671,0,0,4.705882353
2.941176471,0.079491256,0,0,0,88.47376789,0,2.464228935,0,0.079491256,4.610492846,0.158982512,0,0,1.192368839
2.3,1.92,0,0,5.36,2.11,0,0,0,0.38,14.37,50.77,10.92,3.64,8.24
2.235772358,3.150406504,0.203252033,0,0,4.87804878,0,0.81300813,0.609756098,0,44.61382114,39.53252033,0,0,3.963414634
3.65497076,9.137426901,1.754385965,0.14619883,0,8.040935673,0.365497076,0.950292398,0,1.535087719,8.552631579,55.92105263,0,0,2.148381553
4.429429429,0.900900901,0,0,0,0,0,0.3003003,0,1.276276276,1.351351351,85.36036036,0,0,6.381381381
2.43902439,4.384069157,0.339610991,0,0,1.420191417,0.154368632,1.018832973,0,6.545230009,38.00555727,33.99197283,0.185242359,4.167953072,3.763311011
0.883838384,3.787878788,3.472222222,0,0.315656566,1.767676768,0,2.20959596,0,5.050505051,2.525252525,75.37878788,0.505050505,0.126262626,3.977272727
1.99862164,0.206753963,0.068917988,0,6.340454859,0,0,0,10.47553411,56.6505858,0,0,3.44589938,10.40661613,0.135254969
0.784907595,0.145027552,0.042181703,0.003428195,0.280515779,0,0,0,47.27808772,40.70668513,0.17990571,4.869378319,0.110298447,0.080488056,1.730273108
0.976800977,0.488400488,0.122100122,0,0.122100122,0,0,0,37.11843712,0.366300366,0,11.72161172,0.366300366,0.244200244,48.47374847
3.9,1.52,0.33,0.04,0.24,0,0,0,1.42,9.4,4.47,57.58,1.06,1.64,18.38
2.325035228,0.70455613,0.258337248,0,0,0,0,0,63.87975575,0.493189291,1.855331141,14.53734147,0.915922969,0.516674495,0.710140764
2.691160124,1.205171708,0.163809747,0,0,0.807348037,7.687357398,0.140408354,28.81296437,0.362721582,0.198911835,46.60972328,1.181770315,0.327619493,2.247844376
0.103507305,0.541422827,0.147298857,0.00398105,0.00398105,0,0,0,61.23253314,24.14506947,0.111469406,0,0.290616665,0.274692464,1.067730733
0,0,0,0,0,0,0,0,77.37588652,1.524822695,0,0,0.177304965,0.106382979,0.682071269
1.560178306,0.321941555,0.09905894,0.024764735,0.371471025,0,61.29271917,0,15.10648836,3.219415552,0,0,3.714710253,6.315007429,7.974244676
1.302545885,0.118413262,0.118413262,0,0,0,2.013025459,0,40.37892244,3.966844287,1.657785672,8.170515098,1.953818828,0.414446418,0.082912554
0.889630247,0.013900473,0,0,0,0,0,0,94.50931332,0.013900473,0,0,1.306644426,0.166805671,2.982292637
2.000714541,0.821722044,0.500178635,0.035727045,0.178635227,0,0,0,40.19292605,0.571632726,3.715612719,31.08252947,1.036084316,1.178992497,1.434862126
9.722222222,1.111111111,0.277777778,0,0,0,8.333333333,0,17.22222222,18.33333333,20.55555556,0,6.944444444,0,2.235516373
21.46892655,12.42937853,6.214689266,0,0,0,42.37288136,0,11.29943503,1.694915254,0,0,0,0,0.0917365
0,0,0,0,0,0,0,0,14.54545455,59.44664032,0,0,0,0,26.00790514
0,0,0,0,0,0,0,0,93.32759078,2.875695733,0,0,0.251789027,1.285449245,1.134284669
1.12923463,0.439146801,0.188205772,0,0,0,71.95734003,0,6.712672522,0.062735257,0,0,2.823086575,0.690087829,1.174475166
2.550710555,1.348232722,0.267217296,0,0,0,0,0,35.96501883,0.242924815,0,53.91716264,2.198469574,0.242924815,0.095456093
1.223207272,0.729435529,0.785545954,0.033666255,1.739423185,0,0,0,43.14891707,40.14139827,0,0,3.187072158,3.534956795,5.476377511
0,0,0,0,0,0.996574276,2.273435067,1.308003737,90.40797259,0.155714731,0,0,0.124571784,0.529430084,2.503681885
0,0,0,0,0,0,0,0,84.62055071,7.421087979,0,0,0.302216253,0,0.46474653
0.321428571,1.178571429,0.607142857,0.142857143,0,0,0,0,45.67857143,37.03571429,0,0.107142857,0.178571429,0.714285714,14.03571429
0,0,0,0,0,0,32.9004329,0,4.521404521,59.16305916,0,0,1.875901876,1.202501203,0.336700337
0,0,0.729927007,0.182481752,0.182481752,0,0,0,22.44525547,0,0,0,0.912408759,0.182481752,75.3649635
2.850740559,0.511559272,0.17926436,0.002186151,0,0.05902607,35.41345576,0.006558452,20.25031426,0.190195114,0.005465377,0,0.973930152,5.053287424,4.3284168
0.454545455,0,0,0,0,0,46.21212121,0,27.42424242,8.939393939,0,0,2.121212121,0.757575758,1.820912333
4.304869442,1.058574453,0.282286521,0,0.564573042,0,0,0,34.86238532,2.681721948,0,25.61750176,0.07057163,2.117148906,28.44036697
4.21,2.81,1.6,0,0.2,0,0,0,46.29,7.41,10.22,0,0.4,2,24.85
3.650886584,1.426062228,0.133824021,0.004182001,0.150552024,30.42405487,0.012546002,1.952994312,0.029274005,0.886584142,3.604884577,45.22833724,0.033456005,0.050184008,5.285362709
0,0,0,0,0,86.37168142,0,1.238938053,0,0.530973451,0,0,0.353982301,0,7.100591716
7.73,2.83,0.38,0.09,0.05,18.07,0.14,6.25,0.05,0.66,12.45,32.95,0,0.07,4.42
9.593326382,30.99582899,7.664233577,0.651720542,0,4.092805005,0,0.547445255,0.260688217,0.052137643,0.15641293,0,1.485922836,2.632950991,5.388625421
4.949698189,2.45472837,0.261569416,0.060362173,0.120724346,3.581488934,0,2.897384306,0,0.402414487,8.430583501,64.80885312,0,0,6.4697609
4.966824645,5.573459716,0.379146919,0,0,10.95734597,0,4.872037915,0.360189573,0.227488152,17.57345972,48.39810427,0,0,1.872083157
5.927640069,7.707712162,2.585554715,0.983489831,0.57852343,0.37826532,0,0.115704686,0,0.075653064,0.235859552,27.47541275,10.19536291,4.116416715,21.77807265
4.266196562,1.031291318,0.193918026,0.044072279,0,51.14147201,0.405464963,3.622741296,0,0.996033495,3.534596739,14.20008814,0.43190833,0,3.811757095
1.949740035,0.47660312,0,0,0,45.32062392,5.935875217,20.84055459,0.043327556,0.173310225,15.20797227,0.086655113,0.433275563,0.47660312,1.550618353
8.167330677,0.398406375,0,0,0,59.56175299,0,1.593625498,0,0,5.378486056,15.93625498,0,0,8.964143426
4.349848802,5.018608979,0.657129565,0.023261224,0.040707141,4.756920214,0.040707141,5.268667132,0.005815306,0.540823447,2.384275413,52.73900907,0,0.011630612,3.963656661
2.261048304,10.72970195,49.92805755,19.48612539,0.431654676,1.130524152,0,0,0,0.308324769,0.041109969,0,5.220966084,0.49331963,9.969167523
13.77806493,15.53868519,6.52560168,0.985301244,0.080762397,12.14666451,0.016152479,1.841382652,0.096914876,1.276045873,20.98207075,9.449200452,2.842836375,1.243740914,13.19657567
8.064975777,25.44884583,18.12482189,5.215161015,0.028498148,4.958677686,0,0.826446281,0,0.142490738,0.769449986,0,2.593331433,2.707324024,31.1199772
11.90870606,11.28290079,7.1783545,1.785385606,0,10.63868949,0,0.865083747,0,0.220872446,1.454076937,44.24811338,0,0,2.897663504
5.855599773,27.4587834,5.514496873,0.284252416,0.056850483,17.85105173,0,13.18931211,0,0.056850483,2.615122229,15.80443434,0,0,4.979253112
7.942511346,2.874432678,0.302571861,0,0,13.99394856,0,20.27231467,0,0.453857791,6.883509834,30.40847201,0.075642965,0.226928896,0.72108741
0.380228137,3.802281369,1.425855513,0,0,15.68441065,0,3.231939163,0,0.190114068,13.02281369,47.90874525,0,0,3.711558855
2.5,0,0,0,0,0,0,0,0,0,0,65,0,0,32.5
11.44870101,4.843681198,0.088066931,0,0,22.98546896,0,0.528401585,0,0.924702774,1.100836636,49.14134742,0,0,3.160516892
15.67672833,4.868549172,0.194741967,0,0,55.98831548,0,0,0,0.486854917,15.18987342,5.452775073,0,0,4.002808989
0.446096654,4.371747212,0.713754647,0,0.044609665,33.6802974,0.163568773,14.30483271,0,1.249070632,11.58364312,19.39033457,0.237918216,0.029739777,13.78438662
2.900886382,2.256244964,0,0,0.080580177,61.07977438,0,12.89282836,0.966962127,0.88638195,15.63255439,0,0,0,3.303787268
2.551020408,18.87755102,48.97959184,0.510204082,0.510204082,0,0,0,0,0.510204082,0,0,0,0,28.06122449
19.14893617,24.65581977,12.26533166,0.375469337,0,11.63954944,0,5.63204005,0,0.500625782,0.375469337,18.02252816,0,0,7.384230288
9.904371585,23.29234973,1.43442623,0.068306011,0,25.13661202,0,2.800546448,0,0.683060109,0,0,18.71584699,0.136612022,16.13691932
6.45711501,0.341130604,0.024366472,0,0,50.60916179,18.73781676,20.32163743,0,0,0.730994152,0,0,0,2.777777778
1.01,1.38,0.55,0.08,0.15,9.04,0,2.96,0.91,26.77,12,16.04,14.01,0.76,14.34
1.164021164,8.253968254,7.830687831,0.211640212,0,6.772486772,0,0.529100529,0,9.417989418,1.904761905,53.01587302,5.714285714,0.952380952,4.232804233
1.043219076,2.086438152,0,0,0,81.22205663,0,0,0,0.298062593,0,0,0.149031297,0,15.20119225
36.57505285,37.56166314,11.62790698,0.422832981,0,1.40944327,0,2.677942213,0,0,0.352360817,3.312191684,0,0,3.056616881
2.678571429,1.339285714,0.243506494,0.020292208,0,2.394480519,0,0.060876623,0.040584416,1.095779221,58.0762987,21.06331169,0,0,10.47050219
4.425020486,4.124556132,0.956022945,0.081944824,0,3.714832013,0.054629883,0,0,0.409724119,25.64872986,32.2316307,18.02786124,2.458344715,5.972900391
7.770707506,20.66436583,6.001941329,0.814279551,0.016177739,6.53580673,0.215703192,0.307377049,0.194132873,2.83649698,3.187014668,22.28213978,5.667601381,4.066005177,15.3225464
6.078147612,1.447178003,0,0,0,2.170767004,0.1447178,0.578871201,0,0.578871201,18.95803184,32.56150507,17.80028944,0.1447178,19.53690304
7.008648971,4.264837459,0.447360573,0.029824038,0.298240382,19.534745,0.178944229,0.685952878,0,1.878914405,4.175365344,18.55055174,3.728004772,15.627796,1.356911401
16.32004239,1.97377136,0.22519539,0.039740363,0,58.53755464,0.158961452,3.603126242,0.384156842,1.324678765,6.411445225,4.013776659,0,0,7.007550669
4.469350605,0.991660317,0.350309034,0.082550165,0.75141817,54.24710016,0.170392007,1.713445094,0.041275083,0.418042503,3.707349081,0.020108374,0.042333418,0.021166709,4.364125354
4.752475248,2.656765677,0.660066007,0.066006601,0,6.848184818,0.478547855,0.445544554,0.0330033,0.04950495,3.861386139,62.49174917,6.897689769,0.610561056,1.901149587
8.309787392,5.053499467,1.977859095,0.12506369,0.050951874,10.73694937,0.050951874,0.240863403,0.097271759,0.268655334,4.543980731,36.64829311,5.618602066,2.028810969,6.471978166
10.45377439,17.30279898,16.26378287,3.816793893,0,2.45971162,0,0.042408821,0,0.869380831,4.283290925,18.7446989,16.39100933,0.678541137,5.670401855
5.75815739,22.55278311,21.16122841,10.3646833,0.047984645,0.623800384,0,0.527831094,0,0.19193858,0.287907869,0.047984645,4.126679463,24.5681382,15.64873811
14.67336683,11.05527638,11.55778894,1.105527638,0,16.48241206,0.201005025,0,0,1.206030151,6.934673367,0,22.01005025,0.201005025,14.57286432
3.898442424,7.562798235,3.043125957,0.306113262,0.009003331,15.11659314,0.225083281,0.504186549,0,2.277842802,0.486179887,2.836049338,4.699738903,0.58521653,58.44962636
1.740139211,7.77262181,4.176334107,2.320185615,12.18097448,0,0,0,0,1.044083527,18.6774942,6.148491879,0,0,10.87570621
11.75318315,30.21547502,11.41038198,0.342801175,0,12.14495593,0.783545544,6.513222331,0.048971596,1.469147894,2.791380999,0,0,0.244857982,22.2820764
9.71563981,9.241706161,0.236966825,0,0,30.33175355,0.473933649,5.687203791,0,0,4.739336493,20.14218009,5.924170616,0,0.890985325
4.724409449,1.496062992,0.275590551,0,0,5.787401575,0,0.196850394,0,0.275590551,20,32.71653543,29.60629921,0.433070866,4.488188976
4.861561877,1.389976946,0.223828816,0.031336034,0.008953153,10.12377734,0.02462117,0.389462139,0.011191441,0.673724735,7.099850035,61.61111982,0.431989614,0.185777917,12.09451671
2.351738241,5.419222904,0.81799591,0.102249489,0,6.134969325,0,0,0,0.715746421,22.39263804,14.72392638,30.16359918,2.760736196,14.41717791
3.807588076,5.691056911,3.37398374,0.596205962,0.013550136,1.598915989,0.257452575,0.230352304,0,0.040650407,9.078590786,19.48509485,17.100271,0.203252033,12.57758245
5.410958904,3.698630137,0.205479452,0,0.068493151,12.39726027,0,1.095890411,0.342465753,5.342465753,1.232876712,50,5.753424658,1.575342466,12.87671233
14.90015361,0.460829493,0.153609831,0.153609831,0,48.07987711,1.689708141,8.9093702,0,0,2.150537634,15.20737327,0,0,8.294930876
11.74029223,4.895104895,1.114332822,0.096651316,0,14.73648303,0.301324692,0.415032122,0.034112229,0.420717494,11.47876514,35.15265223,9.955085565,0.659503099,8.889762453
6.424581006,1.983240223,0.391061453,0,0,46.95530726,1.675977654,0.670391061,0.418994413,0.391061453,0.698324022,16.53631285,0.502793296,1.061452514,1.523812959
0.454545455,3.636363636,1.818181818,0,0,0,0,0,0,0,0,18.63636364,0,0,75.45454545
4.24,3.31,1.35,0.24,0,1.39,0.01,0.04,0.23,0.11,2.4,27.71,36.5,1.25,4.86
7.009019309,4.671620935,2.591463415,0.708206301,0.082571138,12.93191057,1.222688008,0.574822154,0.060340447,0.225482724,10.66438008,26.7085874,1.775279472,3.553734756,22.14876033
8.113721927,10.00908737,3.855640659,1.194339868,0.012981955,14.16331299,0,2.142022589,0,0.558224069,14.83837466,33.83097494,0,0.02596391,7.093438759
5.238282788,7.99527373,2.579755809,0.196927924,0,10.22055928,0.64986215,0.72863332,0.137849547,0.059078377,4.017329657,39.14927137,3.721937771,1.024025207,19.59007107
0,0,0,0,0,21.70658683,12.1257485,20.20958084,0,1.796407186,0.898203593,4.790419162,0,1.347305389,37.1257485
7.747974173,6.140312866,3.514321619,0.480998397,0.051999827,10.41729861,0.298999003,0.242665858,0.008666638,0.199332669,7.639641201,5.121982927,27.96290679,0.554664818,10.29276205
21.82024455,21.74461112,2.306819614,0.138661288,0,7.676793143,0.214294718,1.046262448,0.025211143,0.731123156,4.966595235,19.96722551,0,0,5.700242346
3.357817419,0.839454355,0,0,0,42.07764953,0,0,0.629590766,0,0.629590766,5.141657922,19.51731375,1.469045121,2.187920754
1.992031873,0.597609562,0,0,0,8.764940239,0,0,0,0.597609562,32.47011952,17.72908367,17.52988048,1.792828685,18.52589641
6.65742025,3.328710125,0.693481276,0,0,14.42441054,0.416088766,0,0,0.554785021,12.48266297,18.5852982,5.131761442,4.022191401,5.72028339
4.264894985,0.471495928,0.064294899,0,0.085726532,57.02957565,5.422203172,19.71710244,0,0.235747964,8.722674668,0.664380626,0,0,1.538919778
8.358662614,7.193515704,3.216818642,0.329280648,0.329280648,26.24113475,0.025329281,12.41134752,0,0.531914894,1.393110436,32.47213779,0,0.557244174,3.064929517
13.63636364,3.643303262,2.567661346,1.492019431,0,5.412907703,0.034698126,0,0,0.27758501,11.97085357,4.024982651,34.35114504,0.520471895,21.79363549
2.462801437,0,0,0,0,86.60851719,0.051308363,6.157003592,0,0.461775269,0,0.872242175,0,0,3.386351975
11.77062374,7.293762575,1.609657948,0.050301811,0,33.29979879,3.370221328,1.207243461,0,1.509054326,6.38832998,3.018108652,4.728370221,3.672032193,11.76709625
3.155737705,1.612021858,0.396174863,0.081967213,0.081967213,2.62295082,0,0.642076503,1.243169399,0.286885246,4.644808743,53.60655738,24.86338798,1.789617486,1.594733254
5.217089869,5.208423607,1.611924777,0.060663836,0.008666262,4.887771904,0.017332524,0.164658983,0.15599272,0.50264321,9.090909091,40.8527602,6.638356877,6.127047404,18.22448814
16.27248091,24.84602119,5.395417591,0.34491254,0.02463661,3.32594235,0.02463661,0.135501355,0.02463661,1.170238975,1.40428677,14.85587583,0.39418576,0.800689825,1.096412243
6.640405177,5.008441193,1.857062465,0.11254924,0.05627462,14.06865504,0.05627462,0.281373101,0,0.225098481,25.54867755,16.09454136,4.333145751,6.246482836,19.47101857
6.493319925,3.943398937,1.529952593,0.567447206,0.03591438,45.02944979,0.079011636,2.901881914,0.064645884,1.149260164,5.660106307,24.75219078,0.064645884,0.172389025,0.954052389
7.945945946,1.513513514,0.27027027,0,0,67.35135135,0.162162162,6.540540541,0,5.72972973,1.72972973,2.486486486,0,0,6.27027027
7.772304324,7.334428024,2.244116037,0.082101806,1.149425287,12.94471812,1.559934319,2.654625068,0,0.492610837,6.349206349,4.077723043,10.12588944,6.349206349,3.270131504
5.808477237,4.160125589,0.313971743,0,0,4.631083203,0,1.569858713,0.078492936,0.941915228,8.241758242,42.62166405,1.334379906,8.241758242,22.05651491
13.21695761,2.992518703,0.581878637,0.08312552,0.08312552,62.42726517,0.997506234,1.74563591,1.662510391,0.498753117,4.073150457,0.581878637,0,0,11.0556941
16.18451916,12.63822183,4.707919133,1.613984139,0.022338881,22.50642243,0.793030269,0.994080197,0.067016642,1.803864626,2.915223947,18.27320451,12.87278007,0.524963699,4.08243047
4.138192863,5.049354594,0.949126803,0,0,0.911161731,0.569476082,0.265755505,0,0.341685649,9.149582384,47.98785118,18.41305998,0.569476082,11.65527715
3.645200486,4.711759147,1.255569056,0.027001485,0.013500743,2.349129202,0.067503713,0.189010396,0.081004455,1.64709059,0.972053463,64.37154043,1.525583907,5.413797759,5.614131935
5.361305361,1.165501166,0,0,0,8.158508159,0,0,0,0,10.72261072,24.94172494,17.71561772,0.699300699,3.192653323
32.22748815,7.898894155,0,0,0,36.96682464,0,2.05371248,0,0.473933649,4.107424961,4.897314376,0,0,11.37440758
6.968469455,0.681519597,0.26549157,0.027370265,0.3202321,66.85734618,0.05474053,1.962447996,0.057477556,1.111232757,3.648456317,0.276439676,0.572038537,0.052003503,3.866539954
5.614688664,5.588078765,3.219797765,0.186269292,0,10.33794572,0.212879191,0.093134646,0,0.212879191,7.690260777,45.54284194,11.50878127,1.969132517,6.039029536
2.777373855,0.101788571,0.014541224,0,0,46.2992584,5.118510979,9.291842373,0.058164897,0.814308565,19.39799331,7.808637487,0,0,2.301935289
0.167364017,1.366806137,0.139470014,0,0.446304045,20.11157601,26.16457462,24.23988842,0.027894003,1.924686192,5.941422594,11.32496513,0,0.083682008,9.026326786
3.048780488,2.43902439,0,0,0,17.07317073,0,1.524390244,0.609756098,11.8902439,0.304878049,7.012195122,36.58536585,8.841463415,10.65989848
0.110864745,1.55210643,0,0.110864745,0.997782705,10.86474501,8.758314856,14.41241685,0,28.38137472,6.873614191,18.18181818,0,1.77383592,7.982261641
3.914893617,0.255319149,0.085106383,0,0.510638298,24.59574468,0,5.106382979,0,2.212765957,26.89361702,19.40425532,1.191489362,1.021276596,1.76584849
6.530139104,9.273570325,1.970633694,0.154559505,0.193199382,5.255023184,0,0,0,0.193199382,2.975270479,23.91808346,4.057187017,3.863987635,6.351898973
1.27388535,2.335456476,0,0,0,7.643312102,0,0,0,0,27.38853503,7.006369427,40.12738854,0.636942675,1.620427204
2.079281975,0.23934181,0.014958863,0,0,86.25280479,0.688107704,3.066566941,0,0.23934181,0.044876589,0,0.014958863,0.014958863,2.628928284
18.98734177,1.028481013,0.158227848,0,0,9.651898734,0,0,0,0.39556962,6.724683544,62.02531646,0.158227848,0,0.870253165
6.964420893,4.57986374,2.517032551,0.444738834,0.028387585,5.923542771,0.510976533,0.359576079,1.845193036,0.492051476,4.948902347,20.4674489,22.21801665,1.135503407,6.150492308
6.355932203,4.237288136,0.423728814,0,0,62.71186441,0,6.355932203,0,2.118644068,2.118644068,0,0,2.118644068,13.55932203
1.629570747,2.027027027,0.317965024,0.079491256,0,6.081081081,0.119236884,5.286168521,0,1.589825119,3.259141494,76.78855326,0,0.119236884,2.702702703
13.0952381,11.50793651,3.571428571,0.198412698,0.793650794,2.380952381,0.198412698,0.198412698,0,0.198412698,29.96031746,11.11111111,0,1.984126984,24.8015873
5.511811024,0.112485939,0,0,0,85.93925759,0.112485939,4.161979753,0,0.337457818,0.224971879,0,0,0,3.599550056
16.85131785,11.71902666,9.19714676,3.197247938,0.03035362,23.64041079,0.311124602,0.505893661,0.027824151,0.161885972,4.91222745,12.0427986,0.197298528,0.961197956,1.868668255
3.411619283,0.840543881,0.271940667,0.049443758,0,28.13349815,0.148331273,0.716934487,0.173053152,0.024721879,1.878862794,52.80593325,2.126081582,6.155747837,3.26328801
2.287491994,0.777747278,0.054899808,0,2.433891481,42.37350169,0.704547534,2.525391161,0.118949584,1.701894043,0.283649007,1.372495196,13.87135145,9.781315765,4.246768385
0.580464371,0,0,0,0,92.8142514,0.420336269,3.903122498,0,0.320256205,0.020016013,0,0,0,1.941553243
3.264540338,3.245778612,1.069418386,0.056285178,0,3.752345216,0,0,0.131332083,1.031894934,0.844277674,66.51031895,2.045028143,1.181988743,8.663981283
